epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,1.3961633443832397,,,,,
0,61,,,1.026850938796997,10013374.0,1.3408864736557007,1.67936372756958,1.3408864736557007
0,61,1.4517356157302856,,,,,,
1,99,,1.4544638395309448,,,,,
1,123,,,1.0294440984725952,11129478.0,1.3345814943313599,1.6503586769104004,1.3345814943313599
1,123,1.3941268920898438,,,,,,
2,149,,1.4366157054901123,,,,,
2,185,,,1.0082892179489136,12573765.0,1.2943189144134521,1.6196403503417969,1.2943189144134521
2,185,1.374419093132019,,,,,,
3,199,,1.21357262134552,,,,,
3,247,,,1.0043035745620728,18469262.0,1.2804388999938965,1.5047764778137207,1.2804388999938965
3,247,1.3629688024520874,,,,,,
4,249,,1.3895078897476196,,,,,
4,299,,1.380675196647644,,,,,
4,309,,,0.9703565239906311,15824601.0,1.249861240386963,1.5090205669403076,1.249861240386963
4,309,1.3524117469787598,,,,,,
5,349,,1.379109501838684,,,,,
5,371,,,0.9604812860488892,12106585.0,1.2631397247314453,1.5737384557724,1.2631397247314453
5,371,1.3504201173782349,,,,,,
6,399,,1.382739543914795,,,,,
6,433,,,0.9636445045471191,13477957.0,1.271806001663208,1.5617320537567139,1.271806001663208
6,433,1.3534650802612305,,,,,,
7,449,,1.408738613128662,,,,,
7,495,,,0.9179662466049194,12353069.0,1.1939880847930908,1.5352882146835327,1.1939880847930908
7,495,1.3420461416244507,,,,,,
8,499,,1.4835995435714722,,,,,
8,549,,1.36760675907135,,,,,
8,557,,,0.9547579288482666,15191599.0,1.2473177909851074,1.517728328704834,1.2473177909851074
8,557,1.3215622901916504,,,,,,
9,599,,1.1380884647369385,,,,,
9,619,,,0.9332029819488525,12015105.0,1.19252347946167,1.544211983680725,1.19252347946167
9,619,1.3266183137893677,,,,,,
10,649,,1.3341020345687866,,,,,
10,681,,,0.8979752659797668,12777444.0,1.1665085554122925,1.487600564956665,1.1665085554122925
10,681,1.3112003803253174,,,,,,
11,699,,1.3819197416305542,,,,,
11,743,,,0.8858426809310913,12276708.0,1.1490212678909302,1.4961484670639038,1.1490212678909302
11,743,1.3103249073028564,,,,,,
12,749,,1.2565031051635742,,,,,
12,799,,1.306525707244873,,,,,
12,805,,,0.9152520895004272,12820522.0,1.1723597049713135,1.5236955881118774,1.1723597049713135
12,805,1.2980740070343018,,,,,,
13,849,,1.293994665145874,,,,,
13,867,,,0.8805037140846252,11242823.0,1.1477690935134888,1.5134776830673218,1.1477690935134888
13,867,1.2830805778503418,,,,,,
14,899,,1.2121047973632812,,,,,
14,929,,,0.8942306637763977,14231292.0,1.1570905447006226,1.4731810092926025,1.1570905447006226
14,929,1.2871954441070557,,,,,,
15,949,,1.2312686443328857,,,,,
15,991,,,0.8278583884239197,13411425.0,1.078412652015686,1.4404670000076294,1.078412652015686
15,991,1.2744405269622803,,,,,,
16,999,,1.1386221647262573,,,,,
16,1049,,1.2869017124176025,,,,,
16,1053,,,0.8391415476799011,12270689.0,1.095207929611206,1.4563556909561157,1.095207929611206
16,1053,1.2769200801849365,,,,,,
17,1099,,1.2933202981948853,,,,,
17,1115,,,0.8366473913192749,12634952.0,1.062124252319336,1.467654824256897,1.062124252319336
17,1115,1.279475212097168,,,,,,
18,1149,,1.2282620668411255,,,,,
18,1177,,,0.7807843685150146,12016780.0,1.0066088438034058,1.4145827293395996,1.0066088438034058
18,1177,1.2666957378387451,,,,,,
19,1199,,1.329060673713684,,,,,
19,1239,,,0.8154058456420898,14296345.0,1.0487287044525146,1.4030063152313232,1.0487287044525146
19,1239,1.2531304359436035,,,,,,
20,1249,,1.29032564163208,,,,,
20,1299,,1.186071753501892,,,,,
20,1301,,,0.8114192485809326,12340423.0,1.0604469776153564,1.4258979558944702,1.0604469776153564
20,1301,1.2593436241149902,,,,,,
21,1349,,1.336445927619934,,,,,
21,1363,,,0.8330342769622803,14919010.0,1.0759665966033936,1.4069997072219849,1.0759665966033936
21,1363,1.2723549604415894,,,,,,
22,1399,,1.2465428113937378,,,,,
22,1425,,,0.8432072997093201,14083464.0,1.0825369358062744,1.4535561800003052,1.0825369358062744
22,1425,1.2573407888412476,,,,,,
23,1449,,1.1645294427871704,,,,,
23,1487,,,0.7632785439491272,13776831.0,0.9978237748146057,1.3692253828048706,0.9978237748146057
23,1487,1.2329070568084717,,,,,,
24,1499,,1.2401065826416016,,,,,
24,1549,,1.3314720392227173,,,,,
24,1549,,,0.8153167963027954,12054652.0,1.052830457687378,1.441115140914917,1.052830457687378
24,1549,1.2429044246673584,,,,,,
25,1599,,1.2736570835113525,,,,,
25,1611,,,0.8267822861671448,12618429.0,1.0663219690322876,1.4337611198425293,1.0663219690322876
25,1611,1.258766770362854,,,,,,
26,1649,,1.1941702365875244,,,,,
26,1673,,,0.7935517430305481,11439383.0,1.0300168991088867,1.4242944717407227,1.0300168991088867
26,1673,1.2480740547180176,,,,,,
27,1699,,1.2936015129089355,,,,,
27,1735,,,0.7471492886543274,14076321.0,0.9617584347724915,1.352972388267517,0.9617584347724915
27,1735,1.2378994226455688,,,,,,
28,1749,,1.2121329307556152,,,,,
28,1797,,,0.7595803141593933,12642879.0,1.0182605981826782,1.3608417510986328,1.0182605981826782
28,1797,1.22470223903656,,,,,,
29,1799,,1.3066540956497192,,,,,
29,1849,,1.3808801174163818,,,,,
29,1859,,,0.772891104221344,11972914.0,1.0047588348388672,1.3908387422561646,1.0047588348388672
29,1859,1.2287801504135132,,,,,,
