epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.9961955547332764,,,,,
0,70,,,0.705991268157959,15738867.0,0.9157624244689941,1.1390479803085327,0.9157624244689941
0,70,1.0112236738204956,,,,,,
1,99,,0.9047274589538574,,,,,
1,141,,,0.6410545110702515,15824984.0,0.844201385974884,1.071364402770996,0.844201385974884
1,141,0.8938879370689392,,,,,,
2,149,,0.8576457500457764,,,,,
2,199,,0.8002550005912781,,,,,
2,212,,,0.5211099982261658,14756937.0,0.6829268336296082,0.9670664668083191,0.6829268336296082
2,212,0.8151602149009705,,,,,,
3,249,,0.7218664884567261,,,,,
3,283,,,0.4514424800872803,11548704.0,0.6280835866928101,0.9268229603767395,0.6280835866928101
3,283,0.7436216473579407,,,,,,
4,299,,0.714998185634613,,,,,
4,349,,0.6744673848152161,,,,,
4,354,,,0.3903420865535736,10817188.0,0.5337659120559692,0.8735320568084717,0.5337659120559692
4,354,0.6860471963882446,,,,,,
5,399,,0.6495768427848816,,,,,
5,425,,,0.3417091369628906,9410174.0,0.47098514437675476,0.8192091584205627,0.47098514437675476
5,425,0.6327030062675476,,,,,,
6,449,,0.5721659660339355,,,,,
6,496,,,0.3287379741668701,9329737.0,0.4490349590778351,0.8092069029808044,0.4490349590778351
6,496,0.5900200009346008,,,,,,
7,499,,0.5714051127433777,,,,,
7,549,,0.5340203046798706,,,,,
7,567,,,0.27700531482696533,8121630.0,0.3802003562450409,0.7619286179542542,0.3802003562450409
7,567,0.5620056390762329,,,,,,
8,599,,0.536283552646637,,,,,
8,638,,,0.27562764286994934,8231493.5,0.3795273005962372,0.7626259922981262,0.3795273005962372
8,638,0.5479376316070557,,,,,,
9,649,,0.599858283996582,,,,,
9,699,,0.538611888885498,,,,,
9,709,,,0.25830939412117004,7444336.0,0.3593538999557495,0.7579395174980164,0.3593538999557495
9,709,0.5336372256278992,,,,,,
10,749,,0.5338405966758728,,,,,
10,780,,,0.2420557737350464,7173295.5,0.336786150932312,0.7456295490264893,0.336786150932312
10,780,0.5127691030502319,,,,,,
11,799,,0.5325964093208313,,,,,
