epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.9769469499588013,,,,,
0,59,,,0.7051125168800354,6739691.5,0.9292688965797424,1.811102032661438,0.9292688965797424
0,59,1.0028952360153198,,,,,,
1,99,,0.9192097783088684,,,,,
1,119,,,0.6976853013038635,4991290.5,0.9485864043235779,1.8511885404586792,0.9485864043235779
1,119,0.9327467679977417,,,,,,
2,149,,0.8684948086738586,,,,,
2,179,,,0.6893612146377563,7428046.0,0.907095193862915,1.7621709108352661,0.907095193862915
2,179,0.9288861155509949,,,,,,
3,199,,0.9564204812049866,,,,,
3,239,,,0.7020702362060547,6563372.5,0.9345155954360962,1.808823585510254,0.9345155954360962
3,239,0.9291021823883057,,,,,,
4,249,,0.9303746819496155,,,,,
4,299,,0.9014871716499329,,,,,
4,299,,,0.7097679972648621,11204683.0,0.9028676152229309,1.6828029155731201,0.9028676152229309
4,299,0.9280461668968201,,,,,,
5,349,,0.8376346826553345,,,,,
5,359,,,0.6955984234809875,5831953.0,0.9391084313392639,1.8157687187194824,0.9391084313392639
5,359,0.9251256585121155,,,,,,
6,399,,0.9154651761054993,,,,,
6,419,,,0.6997277140617371,6286800.0,0.9432331919670105,1.8154935836791992,0.9432331919670105
6,419,0.9210932850837708,,,,,,
7,449,,0.9408556222915649,,,,,
7,479,,,0.6793964505195618,8201737.0,0.9071536064147949,1.705576777458191,0.9071536064147949
7,479,0.9186819791793823,,,,,,
8,499,,0.8036928176879883,,,,,
8,539,,,0.6917437314987183,10056193.0,0.9235413670539856,1.6861926317214966,0.9235413670539856
8,539,0.9083210229873657,,,,,,
9,549,,0.9264953136444092,,,,,
9,599,,0.857833206653595,,,,,
9,599,,,0.6773369312286377,7624808.0,0.9018274545669556,1.719024419784546,0.9018274545669556
9,599,0.9013897776603699,,,,,,
10,649,,0.8373958468437195,,,,,
10,659,,,0.6697879433631897,6478686.5,0.8963143825531006,1.7361440658569336,0.8963143825531006
10,659,0.9060118794441223,,,,,,
11,699,,0.8255696892738342,,,,,
11,719,,,0.6544694304466248,7459512.0,0.8819159865379333,1.6753190755844116,0.8819159865379333
11,719,0.9093682765960693,,,,,,
12,749,,0.8940101265907288,,,,,
12,779,,,0.6719027161598206,7731679.5,0.9012936353683472,1.7021484375,0.9012936353683472
12,779,0.9092347621917725,,,,,,
13,799,,0.8593131899833679,,,,,
13,839,,,0.673931896686554,5555296.5,0.9074485301971436,1.774364948272705,0.9074485301971436
13,839,0.9094045758247375,,,,,,
14,849,,0.8411765098571777,,,,,
14,899,,0.9086266160011292,,,,,
14,899,,,0.6433514952659607,6617815.5,0.8639437556266785,1.6899633407592773,0.8639437556266785
14,899,0.9010948538780212,,,,,,
15,949,,0.9036008715629578,,,,,
15,959,,,0.6474732756614685,7219506.0,0.8629571199417114,1.6853318214416504,0.8629571199417114
15,959,0.8999621868133545,,,,,,
16,999,,0.8194668292999268,,,,,
16,1019,,,0.5973292589187622,8893116.0,0.7935317754745483,1.56144380569458,0.7935317754745483
16,1019,0.8971319198608398,,,,,,
17,1049,,0.9517863392829895,,,,,
17,1079,,,0.6079483032226562,11094331.0,0.802520751953125,1.5269325971603394,0.802520751953125
17,1079,0.8938623666763306,,,,,,
18,1099,,0.9610486030578613,,,,,
18,1139,,,0.6079427003860474,9099819.0,0.8154065608978271,1.5638879537582397,0.8154065608978271
18,1139,0.8976123929023743,,,,,,
19,1149,,1.0429158210754395,,,,,
19,1199,,0.8114048838615417,,,,,
19,1199,,,0.5628858208656311,6284591.5,0.764432966709137,1.5619189739227295,0.764432966709137
19,1199,0.8896658420562744,,,,,,
20,1249,,1.054010272026062,,,,,
20,1259,,,0.6187759637832642,7089476.0,0.8359769582748413,1.6365751028060913,0.8359769582748413
20,1259,0.8911039233207703,,,,,,
21,1299,,0.6878697276115417,,,,,
21,1319,,,0.5790031552314758,8703029.0,0.7694835662841797,1.5390959978103638,0.7694835662841797
21,1319,0.8868100643157959,,,,,,
22,1349,,0.9190035462379456,,,,,
22,1379,,,0.5702703595161438,6311639.5,0.7727779150009155,1.5912938117980957,0.7727779150009155
22,1379,0.8858386874198914,,,,,,
23,1399,,0.8264591693878174,,,,,
23,1439,,,0.5801518559455872,7388494.0,0.7691176533699036,1.5692912340164185,0.7691176533699036
23,1439,0.8740043044090271,,,,,,
24,1449,,0.845551609992981,,,,,
24,1499,,0.863836944103241,,,,,
24,1499,,,0.5529710650444031,6415555.5,0.7401677370071411,1.5425078868865967,0.7401677370071411
24,1499,0.8805286884307861,,,,,,
25,1549,,0.9584424495697021,,,,,
25,1559,,,0.5482842326164246,6641916.0,0.7390910387039185,1.5377802848815918,0.7390910387039185
25,1559,0.8745838403701782,,,,,,
26,1599,,0.7054292559623718,,,,,
26,1619,,,0.5553073883056641,5461740.5,0.7530665993690491,1.5712382793426514,0.7530665993690491
26,1619,0.8659697771072388,,,,,,
27,1649,,0.8807945251464844,,,,,
27,1679,,,0.5637435913085938,6747689.0,0.7560582160949707,1.5513066053390503,0.7560582160949707
27,1679,0.8781760931015015,,,,,,
28,1699,,0.716297447681427,,,,,
28,1739,,,0.5439406633377075,5506502.0,0.749167799949646,1.5550819635391235,0.749167799949646
28,1739,0.8667289614677429,,,,,,
29,1749,,1.00478196144104,,,,,
29,1799,,0.8654718995094299,,,,,
29,1799,,,0.523878276348114,6842056.0,0.7171104550361633,1.504247784614563,0.7171104550361633
29,1799,0.8757393956184387,,,,,,
