epoch,state_change_arousal val_MAE,state_change_arousal val_MAPE,state_change_arousal val_RMSE,state_change_arousal val_SMAPE,state_change_valence val_MAE,state_change_valence val_MAPE,state_change_valence val_RMSE,state_change_valence val_SMAPE,step,train_loss_epoch,train_loss_step,val_loss
0,,,,,,,,,49,,2.410451650619507,
0,0.7196671962738037,8512332.0,0.9386152029037476,1.7600075006484985,0.9132072329521179,6832567.0,1.197999358177185,1.8160513639450073,59,,,2.1366145610809326
0,,,,,,,,,59,2.451875925064087,,
1,,,,,,,,,99,,2.1336636543273926,
1,0.698485791683197,5126087.5,0.9486125707626343,1.8474743366241455,0.8866541981697083,10246987.0,1.1639312505722046,1.6635916233062744,119,,,2.112543821334839
1,,,,,,,,,119,2.2978365421295166,,
2,,,,,,,,,149,,2.415037155151367,
2,0.707680881023407,6318531.0,0.9455567002296448,1.8370004892349243,0.8257598876953125,15887775.0,1.0671120882034302,1.4696424007415771,179,,,2.0126688480377197
2,,,,,,,,,179,2.2546751499176025,,
3,,,,,,,,,199,,2.3250818252563477,
3,0.6950379014015198,5670311.5,0.9304860830307007,1.8244922161102295,0.8774369359016418,11798979.0,1.10982346534729,1.6428533792495728,239,,,2.040309429168701
3,,,,,,,,,239,2.202650785446167,,
4,,,,,,,,,249,,2.1911115646362305,
4,,,,,,,,,299,,2.163783550262451,
4,0.6898277997970581,8528513.0,0.9072044491767883,1.740300178527832,0.840857207775116,18650554.0,1.071934461593628,1.4208238124847412,299,,,1.9791388511657715
4,,,,,,,,,299,2.2009594440460205,,
5,,,,,,,,,349,,2.433535575866699,
5,0.646992027759552,7661885.0,0.8619641661643982,1.670301079750061,0.8219265341758728,21314608.0,1.0733972787857056,1.369893193244934,359,,,1.935361385345459
5,,,,,,,,,359,2.1838760375976562,,
6,,,,,,,,,399,,2.058781623840332,
6,0.7212121486663818,8975456.0,0.9592610597610474,1.7637680768966675,0.7957770824432373,13976590.0,1.055397868156433,1.4716747999191284,419,,,2.0146589279174805
6,,,,,,,,,419,2.1706504821777344,,
7,,,,,,,,,449,,1.9552141427993774,
7,0.6813260912895203,6336765.0,0.9151977300643921,1.7788938283920288,0.8549516201019287,20046226.0,1.1160739660263062,1.431084156036377,479,,,2.0312716960906982
7,,,,,,,,,479,2.2181804180145264,,
8,,,,,,,,,499,,2.271934986114502,
8,0.6930424571037292,5442666.5,0.9295446872711182,1.8333425521850586,0.8360790610313416,18742394.0,1.0655508041381836,1.4401336908340454,539,,,1.9950954914093018
8,,,,,,,,,539,2.208571434020996,,
9,,,,,,,,,549,,2.149242401123047,
9,,,,,,,,,599,,2.0397188663482666,
9,0.7215020060539246,7535244.0,0.9425176978111267,1.8260319232940674,0.8383862972259521,12214258.0,1.0806883573532104,1.5913670063018799,599,,,2.0232059955596924
9,,,,,,,,,599,2.1763997077941895,,
10,,,,,,,,,649,,2.2895774841308594,
10,0.6942315101623535,6957075.0,0.9166573882102966,1.7676736116409302,0.8115628957748413,15328394.0,1.0534776449203491,1.4819077253341675,659,,,1.970134973526001
10,,,,,,,,,659,2.196035861968994,,
11,,,,,,,,,699,,2.193452835083008,
11,0.6941002607345581,7165610.0,0.9256573915481567,1.7743713855743408,0.7852596640586853,18230638.0,1.0024296045303345,1.4370591640472412,719,,,1.9280869960784912
11,,,,,,,,,719,2.1586825847625732,,
12,,,,,,,,,749,,2.237642288208008,
12,0.6923244595527649,7132718.5,0.9088643789291382,1.7533161640167236,0.7901008725166321,16179041.0,1.0213158130645752,1.4515244960784912,779,,,1.9301801919937134
12,,,,,,,,,779,2.1543760299682617,,
13,,,,,,,,,799,,2.3591644763946533,
13,0.7108683586120605,7745200.0,0.945976197719574,1.7928969860076904,0.7801488041877747,15183262.0,1.0298625230789185,1.4602165222167969,839,,,1.9758386611938477
13,,,,,,,,,839,2.1480209827423096,,
14,,,,,,,,,849,,2.6558969020843506,
14,,,,,,,,,899,,2.1462783813476562,
14,0.6834884881973267,7519208.5,0.9090173244476318,1.7463252544403076,0.7841728925704956,18767384.0,1.0169256925582886,1.3758323192596436,899,,,1.9259430170059204
14,,,,,,,,,899,2.146329641342163,,
15,,,,,,,,,949,,2.496180295944214,
15,0.6860886812210083,7250393.0,0.8976331949234009,1.7641206979751587,0.7873818278312683,16622665.0,1.0234770774841309,1.406396746635437,959,,,1.9211102724075317
15,,,,,,,,,959,2.130160331726074,,
16,,,,,,,,,999,,2.0296263694763184,
16,0.6690669059753418,7088011.0,0.8871923089027405,1.7298222780227661,0.76202392578125,16860716.0,0.9771643280982971,1.3896784782409668,1019,,,1.8643566370010376
16,,,,,,,,,1019,2.1224613189697266,,
17,,,,,,,,,1049,,1.9561305046081543,
17,0.6891706585884094,7359381.5,0.9129825234413147,1.7798048257827759,0.7498113512992859,17163394.0,0.958513617515564,1.3807957172393799,1079,,,1.8714962005615234
17,,,,,,,,,1079,2.09995436668396,,
18,,,,,,,,,1099,,2.1059155464172363,
18,0.6542074084281921,7722837.5,0.8675091862678528,1.6939866542816162,0.7145050764083862,15603537.0,0.934177815914154,1.3647801876068115,1139,,,1.8016870021820068
18,,,,,,,,,1139,2.0829803943634033,,
19,,,,,,,,,1149,,2.2672951221466064,
19,,,,,,,,,1199,,1.7368652820587158,
19,0.677574872970581,9303111.0,0.8945693373680115,1.7006499767303467,0.7088800072669983,21102494.0,0.9032344818115234,1.264021873474121,1199,,,1.7978038787841797
19,,,,,,,,,1199,2.0594894886016846,,
20,,,,,,,,,1249,,2.213311195373535,
20,0.6565813422203064,9035736.0,0.8629164695739746,1.6688389778137207,0.6870696544647217,16594651.0,0.8940234780311584,1.296903133392334,1259,,,1.7569398880004883
20,,,,,,,,,1259,2.050464630126953,,
21,,,,,,,,,1299,,2.0739474296569824,
21,0.6103062629699707,8215857.0,0.7907344102859497,1.6270393133163452,0.6677817702293396,15925114.0,0.8647977709770203,1.2917534112930298,1319,,,1.6555321216583252
21,,,,,,,,,1319,2.0173096656799316,,
22,,,,,,,,,1349,,2.0177741050720215,
22,0.6465248465538025,10142305.0,0.8451244235038757,1.627066969871521,0.6843361854553223,23956180.0,0.8657636046409607,1.1892189979553223,1379,,,1.7108880281448364
22,,,,,,,,,1379,2.034492254257202,,
23,,,,,,,,,1399,,1.750138521194458,
23,0.6181265115737915,8430935.0,0.8175861835479736,1.621751308441162,0.6680675745010376,18263964.0,0.8484888672828674,1.2630949020385742,1439,,,1.6660749912261963
23,,,,,,,,,1439,2.0023369789123535,,
24,,,,,,,,,1449,,2.0495445728302,
24,,,,,,,,,1499,,2.146024227142334,
24,0.6491481065750122,10393546.0,0.8340061902999878,1.6420483589172363,0.6774915456771851,22158254.0,0.8684110641479492,1.216410756111145,1499,,,1.702417254447937
24,,,,,,,,,1499,2.0212888717651367,,
25,,,,,,,,,1549,,1.9770311117172241,
25,0.6207250952720642,7722170.0,0.8261646032333374,1.6301279067993164,0.6781830787658691,22493908.0,0.8406980037689209,1.2135733366012573,1559,,,1.6668626070022583
25,,,,,,,,,1559,1.9890639781951904,,
26,,,,,,,,,1599,,1.8935567140579224,
26,0.6325359344482422,8868000.0,0.8363360166549683,1.6295932531356812,0.7170499563217163,20720868.0,0.8916851282119751,1.300018310546875,1619,,,1.7280211448669434
26,,,,,,,,,1619,1.9893957376480103,,
27,,,,,,,,,1649,,2.054872989654541,
27,0.5637503862380981,9081300.0,0.7693651914596558,1.5162162780761719,0.6725758910179138,22431780.0,0.8776992559432983,1.1909116506576538,1679,,,1.647064447402954
27,,,,,,,,,1679,1.952283501625061,,
28,,,,,,,,,1699,,1.8956842422485352,
28,0.522606611251831,8434176.0,0.712151050567627,1.4698491096496582,0.6315709948539734,20283402.0,0.8174254894256592,1.1782255172729492,1739,,,1.5295765399932861
28,,,,,,,,,1739,1.9072706699371338,,
29,,,,,,,,,1749,,1.9745022058486938,
29,,,,,,,,,1799,,1.6761884689331055,
29,0.5539075136184692,10171223.0,0.7475179433822632,1.4682332277297974,0.6346193552017212,21114572.0,0.8001891374588013,1.1733369827270508,1799,,,1.5477070808410645
29,,,,,,,,,1799,1.9018783569335938,,
