epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,1.378196120262146,,,,,
0,63,,,0.7069120407104492,19348276.0,0.9611848592758179,0.9185500144958496,0.9611848592758179
0,63,1.134135127067566,,,,,,
1,99,,0.8293765783309937,,,,,
1,127,,,0.595346212387085,13321414.0,0.7993133664131165,0.9363993406295776,0.7993133664131165
1,127,0.9275286793708801,,,,,,
2,149,,0.9315683841705322,,,,,
2,191,,,0.617972195148468,10773501.0,0.8085955381393433,0.9935355186462402,0.8085955381393433
2,191,0.8696535229682922,,,,,,
3,199,,0.7976292371749878,,,,,
3,249,,0.9130892753601074,,,,,
3,255,,,0.5435732007026672,14133944.0,0.755139946937561,0.8534905910491943,0.755139946937561
3,255,0.8628727197647095,,,,,,
4,299,,0.8421562910079956,,,,,
4,319,,,0.509522020816803,10322659.0,0.689810574054718,0.878229558467865,0.689810574054718
4,319,0.8327651619911194,,,,,,
5,349,,0.7653858065605164,,,,,
5,383,,,0.4687764048576355,9240622.0,0.6681852340698242,0.8468343615531921,0.6681852340698242
5,383,0.8173303604125977,,,,,,
6,399,,0.7437007427215576,,,,,
6,447,,,0.5568233728408813,10186733.0,0.7367625832557678,0.9325874447822571,0.7367625832557678
6,447,0.8384817242622375,,,,,,
7,449,,0.7054330706596375,,,,,
7,499,,0.8689962029457092,,,,,
7,511,,,0.504199743270874,9965742.0,0.6804775595664978,0.8819348216056824,0.6804775595664978
7,511,0.8501374125480652,,,,,,
8,549,,0.9680771827697754,,,,,
8,575,,,0.5496310591697693,11098234.0,0.7473443746566772,0.9074993133544922,0.7473443746566772
8,575,0.8130406141281128,,,,,,
9,599,,0.6416876316070557,,,,,
9,639,,,0.5295334458351135,12298657.0,0.7046454548835754,0.8867581486701965,0.7046454548835754
9,639,0.8315476179122925,,,,,,
10,649,,0.8079020977020264,,,,,
10,699,,0.8077100515365601,,,,,
10,703,,,0.4650946259498596,9084785.0,0.6217165589332581,0.8663551807403564,0.6217165589332581
10,703,0.8148813843727112,,,,,,
11,749,,0.9800187349319458,,,,,
11,767,,,0.497579425573349,11348544.0,0.6865004897117615,0.8636583685874939,0.6865004897117615
11,767,0.8073967099189758,,,,,,
12,799,,0.8900326490402222,,,,,
12,831,,,0.42198988795280457,8497273.0,0.5652360320091248,0.8151900768280029,0.5652360320091248
12,831,0.7985255718231201,,,,,,
13,849,,0.8111017942428589,,,,,
13,895,,,0.3851073384284973,9403368.0,0.5457784533500671,0.7722629904747009,0.5457784533500671
13,895,0.8036609292030334,,,,,,
14,899,,0.9128966927528381,,,,,
14,949,,0.7992438673973083,,,,,
14,959,,,0.45610666275024414,9965707.0,0.6082318425178528,0.8344213962554932,0.6082318425178528
14,959,0.7857959270477295,,,,,,
15,999,,0.723901629447937,,,,,
15,1023,,,0.3970626890659332,10141820.0,0.5591788291931152,0.7738462686538696,0.5591788291931152
15,1023,0.7733811736106873,,,,,,
16,1049,,0.7595291137695312,,,,,
16,1087,,,0.45417845249176025,8675980.0,0.601961612701416,0.8452471494674683,0.601961612701416
16,1087,0.7681344151496887,,,,,,
17,1099,,0.6116381883621216,,,,,
17,1149,,0.6971070170402527,,,,,
17,1151,,,0.41545581817626953,8973640.0,0.5907829403877258,0.8217313289642334,0.5907829403877258
17,1151,0.7654776573181152,,,,,,
18,1199,,0.8930054306983948,,,,,
18,1215,,,0.3506528437137604,9294323.0,0.49807533621788025,0.7359046936035156,0.49807533621788025
18,1215,0.7445363998413086,,,,,,
19,1249,,0.6848284602165222,,,,,
19,1279,,,0.37935972213745117,7369774.0,0.5100380778312683,0.7860103845596313,0.5100380778312683
19,1279,0.7427802681922913,,,,,,
20,1299,,0.6337610483169556,,,,,
20,1343,,,0.3980133831501007,8567034.0,0.5335943102836609,0.7955045700073242,0.5335943102836609
20,1343,0.7328836917877197,,,,,,
21,1349,,0.6287775039672852,,,,,
21,1399,,0.810648500919342,,,,,
21,1407,,,0.39429500699043274,9402855.0,0.5367765426635742,0.7686102390289307,0.5367765426635742
21,1407,0.7553943395614624,,,,,,
22,1449,,0.7457608580589294,,,,,
22,1471,,,0.3795338571071625,11242311.0,0.49209409952163696,0.725505530834198,0.49209409952163696
22,1471,0.7401542067527771,,,,,,
23,1499,,0.6364958882331848,,,,,
23,1535,,,0.37831783294677734,7993935.5,0.5206897258758545,0.7812560200691223,0.5206897258758545
23,1535,0.7254359126091003,,,,,,
24,1549,,0.7016847133636475,,,,,
24,1599,,0.7476625442504883,,,,,
