text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
3466,"Tired , Nervous , Content , Happy , Productive",2024-11-08T12:36:57,0,0.0,1.0,7,True
3467,I feel tired . I also feel overworked and burnt out . I have 2 children under the age of 3 and I work 3 jobs and it’s a lot . The outcome of the elections stresses me as a women and immigrant . I’m worried about people being more racist and xenophobic and I’m worried about raising my children in this climate,2024-11-08T17:37:14,1,0.0,1.0,7,False
3468,"Hungry , Tired , Happy , Hungry , Drained",2024-11-08T22:02:17,2,2.0,1.0,7,True
3469,"I’m overworked and underpaid and I feel so burned out .   Working 3 jobs and having 2 under 3 aged kids is so tiring , I’m constantly dropping the ball and letting someone down . I just need a break or a vacation . I think about wanting a drink often but I feel like I can’t because I can’t afford being drunk or having a hangover .",2024-11-09T17:04:04,3,-2.0,0.0,7,False
3470,I just ate dinner with the in-laws and now I’m trying to set up their dinner . It’s a very frustrating process as I keep hitting snags . I am sad because I’m missing time with my kids . They are happy and I’m happy that they are happy but I miss them .,2024-11-09T22:12:08,4,1.0,0.0,7,False
3472,"Tired , Disappointed , Anxious , Tired , Content",2024-11-10T12:37:37,5,2.0,0.0,7,True
3473,"Tired , Content , Happy , Nervous , Tired",2024-11-10T17:07:53,6,-2.0,0.0,7,True
3474,It’s been a super long day and I’m going to bed early . I’m very very tired from not sleeping well and just a long day all together . The kids got new beds so they are having a hard time which is making me feel even more tired and burnt out .,2024-11-11T22:27:26,7,-2.0,0.0,7,False
3475,"I’m exhausted . The little one bumped her head and had to rush to urgent care to evaluate whether she needs stitches so I feel nervous and worried for my child . And because she’s my child , my anxiety is through the roof .",2024-11-12T22:05:26,8,-2.0,0.0,7,False
3476,"I’m happy because I’m home with my family , I’m just so exhausted and tired . But my daughter called me her hero so I’m just so happy and feeling loved . I’m tired from working and lack of sleep but my babies make me so incredibly happy .",2024-11-13T17:02:09,9,-2.0,0.0,7,False
3477,I’m sad because my library card expired and I just realized . This is also the first moment I’m getting to myself in days so it’s nice to just sit in the quiet . I feel content and motivated to get some laundry put away .,2024-11-13T22:02:50,10,0.0,0.0,7,False
3478,"angry , frustrated , tired , tired , tired",2024-11-14T12:10:44,11,0.0,1.0,7,True
3479,"Im sad because I heard one of my friends will be leaving . Im tired from working so much and my children make me feel so happy whenever I’m even just looking at them . So I’m happy , tired , exhausted , stressed , and anxious .",2024-11-14T17:01:55,12,-2.0,0.0,7,False
3480,I’m feeling super tired because I have not had a break from teaching class and back to back meetings all day . Fridays is my busiest and most stressful day . It’s also my happiest day as I’m maximizing my student interaction . I can’t wait to spend the weekend with my kids so I’m also happy . Happy and tired and content .,2024-11-15T17:26:15,13,2.0,1.0,7,False
3482,"Tired , Content , Happy , Exhausted , Happy",2024-11-15T22:03:37,14,2.0,0.0,7,True
3483,I’m home with the children and they are a lot but I’m also happy because I get to spend time with them . My mother in law is also trying my patience is running thin so I’m trying to hard to feel patient but I am getting frustrated .,2024-11-16T12:42:07,15,0.0,1.0,7,False
3484,Im so exhausted after running after my kids for 4 hours at ORG    . Im so run down and feel like I’m gonna get sick which would suck because I have 3 jobs . I’m happy my kids had fun but I’m just extremely exhausted .,2024-11-16T22:02:31,16,-2.0,0.0,7,False
3485,"Tired , Happy , Content , Excited , Exhausted",2024-11-18T12:13:32,17,1.0,2.0,7,True
3486,"Tired , Quiet , Loved , Happy , Happy",2024-11-21T17:11:39,18,0.0,0.0,7,True
