text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
1195,"Bored , Sleepy , Quiet , Anxious , Annoyed",2024-10-11T12:11:33,0,-1.0,0.0,7,True
1196,"I’m feeling content . My afternoon check in meeting with my supervisor was canceled , so I got some time back for myself to study . I am relieved to be done with classes for the week and ready to hopefully recharge over the weekend .",2024-10-11T17:03:06,1,1.0,0.0,7,False
1197,I am feeling a bit anxious but I’m actively trying to stay calm . I hope to stay alert enough to study for the next few hours so I am trying to regulate my feelings and be positive . I went on a walk earlier and that helped me a lot .,2024-10-11T22:01:14,2,-1.0,2.0,7,False
1198,"I am feeling quite sleepy and tired at the moment . Even though I would say that I got a good night ' s sleep , I am not as alert as I usually am when I wake up after sleeping in . This makes me realize that I have been neglecting my rest the past couple of days .",2024-10-12T12:10:04,3,-2.0,0.0,7,False
1199,"Stable , Calm , Determined , Focused , Introspective",2024-10-12T17:03:03,4,0.0,1.0,7,True
1200,I’m currently feeling pretty satisfied . I’ve spent most of my time inside and had a restful day today thankfully . I’m still studying while also trying to relax to get ready for bed . I am hopeful that I will wake up early tomorrow so I will try to keep this calmness in anticipation of this .,2024-10-12T22:37:53,5,1.0,0.0,7,False
1201,"Annoyed , Anxious , Disappointed , Impatient , Nervous",2024-10-13T17:30:18,6,-1.0,1.0,7,True
1202,I am a bit dissatisfied with the progress I’ve made with my studying but excited to get the next few days of exams over with . I am relieved that I do not have any early lectures tomorrow and my third class will be held virtually .,2024-10-13T22:54:44,7,0.0,1.0,7,False
1203,"Stressed , Nervous , Tired , Sleepy , Unfocused",2024-10-14T12:46:06,8,-2.0,2.0,7,True
1204,"I am currently feeling a bit stressed about exams . I am also a bit busy and overwhelmed at the moment due to other meetings and deadlines ,, but I am trying to stay focused . I have been distracted for the past couple of days , so I hope to stay on task today .",2024-10-14T17:27:49,9,-2.0,2.0,7,False
1205,"Stressed , Impatient , Annoyed , Overwhelmed , Tired",2024-10-14T22:01:08,10,-2.0,2.0,7,True
1206,"I feel somewhat relieved as I just finished taking an exam . However , I am still quite stressed , as I have another exam tomorrow . I am trying to feel as calm as I can in order to focus on studying . I am excited for the next couple of days to be done .",2024-10-15T12:06:34,11,-2.0,2.0,7,False
1207,"Sleepy , Anxious , Frustrated , Apprehensive , Tired",2024-10-15T17:03:30,12,-1.0,0.0,7,True
1208,"Overwhelmed , Frustrated , Upset , Exhausted , Dreadful",2024-10-15T22:06:38,13,-2.0,0.0,7,True
1209,"Sleepy , Exhausted , Tired , Stressed , Drained",2024-10-16T12:13:07,14,-2.0,0.0,7,True
1210,"Productive , Tired , Stable , Determined , Focused",2024-10-16T17:04:32,15,0.0,0.0,7,True
1211,"Satisfied , Lazy , Introspective , studios , Grateful",2024-10-16T22:05:16,16,0.0,1.0,7,True
