text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
4286,"Family does not want me . They have left me out of every family event . I hate myself for that . I want to be counted as family as we . It is unfair to be a woman , tou have no value . I have self esteem or live for myself .",2024-08-09T12:02:09,0,-2.0,2.0,7,False
4287,"Family does not want me . They have left me out of every family event . I hate myself for that . I want to be counted as family as we . It is unfair to be a woman , tou have no value . I have self esteem or live for myself .",2024-08-09T17:01:20,1,-2.0,0.0,7,False
4288,I am feeling better than yesterday and have a better mood as well . I am still low on my self esteem and want to love myself . I hope to be a parent and partner for my family . I want to enjoy my weekend with them and cook delicious meals .,2024-08-10T17:01:30,2,-2.0,0.0,7,False
4289,I am feeling better than yesterday and have a better mood as well . I am still low on my self esteem and want to love myself . I hope to be a parent and partner for my family . I want to enjoy my weekend with them and cook delicious meals .,2024-08-11T12:58:01,3,-2.0,0.0,7,False
4290,I am feeling better than yesterday and have a better mood as well . I am still low on my self esteem and want to love myself . I hope to be a parent and partner for my family . I want to enjoy my weekend with them and cook delicious meals .,2024-08-11T17:50:03,4,0.0,0.0,7,False
4291,I am feeling better than yesterday and have a better mood as well . I am still low on my self esteem and want to love myself . I hope to be a parent and partner for my family . I want to enjoy my weekend with them and cook delicious meals .,2024-08-11T22:35:40,5,-2.0,1.0,7,False
4292,"Happy , Content , Useful , Satisfaction , Mature",2024-08-12T12:39:26,6,1.0,2.0,7,True
4293,I am feeling a little bit nervous and worried about the future .   I want to say I am not looking forward to the elections in November .   I think people have become evil and toxic which is affecting their mental health .,2024-08-12T17:25:58,7,-2.0,0.0,7,False
4294,"Cool , Humor , Satisfaction , Hungry , Foodie",2024-08-12T22:21:55,8,-2.0,0.0,7,True
4295,I am doing better today . I want to work hard and be happy . I want to be able to take care of my family ' s needs and wants and be a good parent . I hope to help my son with college and take the stress away from his life .,2024-08-13T12:37:43,9,0.0,1.0,7,False
4296,"Cool , Relax , Fun , Hungry , Happy",2024-08-13T17:01:16,10,-2.0,0.0,7,True
4297,I am feeling a little bit nervous and worried about the future .   I want to say I am not looking forward to the elections in November .   I think people have become evil and toxic which is affecting their mental health .,2024-08-13T22:13:00,11,-2.0,1.0,7,False
4298,I am feeling ok and worried about the future . I want to be a good citizen and have money to take care of my family . I hope for them to be happy and content . I want to spend money for education and other activities to better myself and my family .,2024-08-14T12:36:31,12,-2.0,0.0,7,False
4299,I am content and working to make sure my family is supported and loved . I want to give them a home and others things to grow and be productive citizens . I am doing the best that I can . I am content and happy .,2024-08-14T17:18:58,13,-2.0,1.0,7,False
4300,I am happy and relaxed . I want to go to bed and be happy . I am having a good day and looking forward to the weekend soon . It has been a hard working week and I am looking forward to it ending . I am so trying to save money .,2024-08-14T22:08:57,14,1.0,2.0,7,False
4301,I am enjoying my day . Hoping to travel a little and go out with my family for the weekend . I like traveling and learning about the new cultures . It is fun and educational . I want to learn new things .,2024-08-15T12:34:03,15,1.0,2.0,7,False
4302,"Worried , Content , Anxious , Nervous , Happy",2024-08-15T17:07:11,16,-2.0,0.0,7,True
4303,I am relaxed and trying to make it through the day . I have anxiety and nervousness which is leading to depression . I wan to be happy and trying really hard to keep myself together for my family . I hope to be caring and successful member of society .,2024-08-15T22:02:08,17,-2.0,2.0,7,False
4304,I am happy to be here and looking forward to the week . I will be going on a short trip with my family and looking to have a good time on it . Schools will be opening soon and the kids are happy to gi back . I hope they have a good school year .\ n,2024-08-16T12:01:38,18,1.0,1.0,7,False
4305,"I am happy to have had a wonderful ,   delicious lunch with my husband . It made him happy and content . I want to give to others and be a part fo their lives . It brings be joy and happiness . I hope others feel it as well .",2024-08-16T17:04:45,19,-2.0,0.0,7,False
4306,I had a beautiful day with family and I am very pleased with myself .   I hope everyone is happy and content and have their wishes come true . I hope to better myself and grow with my family . Cheers to a wonderful day and weekend .,2024-08-16T22:22:11,20,1.0,0.0,7,False
4307,"Relax , Happy , Content , Worried , Anxious",2024-08-17T22:02:12,21,-2.0,0.0,7,True
4308,I am worried about the future of my family . \nI want to work hard and be helpful to my family . I am enjoying my weekend and end of summer school . I had a delicious breakfast and content . I want to have cale today .,2024-08-18T12:51:28,22,-2.0,0.0,7,False
4309,"Happy , Full , Content , Relaxed , Worried",2024-08-18T17:29:54,23,-2.0,0.0,7,True
4310,"Tired , Worried , Anxious , Sleepy , Work",2024-08-18T22:05:07,24,-2.0,0.0,7,True
4311,"Work , Worried , Anxiety , Money , Future",2024-08-19T12:10:00,25,-2.0,1.0,7,True
4312,"Tired , Worried , Anxiety , Bills , Stress",2024-08-19T17:13:51,26,-2.0,0.0,7,True
4313,I want to enjoy my life . It is a lot work to have a stable home .\ nI am worried about the future . I am always anxious and nervous .   I hope everyone is happy and healthy and have a great week ahead . I am hungry and looking forward to dinner .,2024-08-19T22:01:21,27,-2.0,2.0,7,False
4314,"Anxiety , Worried , Work , Stress , Future",2024-08-20T12:01:12,28,0.0,0.0,7,True
4315,"Working , Stress , Worries , Anxiety , Future",2024-08-20T17:01:19,29,-2.0,1.0,7,True
4316,"Hungry , Stress , Worried , Anxiety , Overwhelmed",2024-08-20T22:40:39,30,-2.0,0.0,7,True
4317,I am working extremely hard to get extra money . I want to take the family on a short trip . I hope to save and be able to pay all the bills this money . I want to give the best I can to the kids and save for the future . ORG is very hard to navigate . \n \ n \ n,2024-08-21T12:31:02,31,1.0,1.0,7,False
4318,I am worried and anxious .   I am worried about bills and food and college . I want my family to be happy and content .   I don ' t want to worry them and enjoy life . I hope to be a good parent . I am looking forward to a mini trip .,2024-08-21T17:01:59,32,1.0,0.0,7,False
4319,"Stress , Worried , Content , Anxiety , Happy",2024-08-21T22:01:25,33,0.0,0.0,7,True
4320,I am worried and the stress is affecting my body . It hurts my muscles and my body is not listening to me . I want to make sure I don ' t want to become a burden on my family and children .\ nI work too hard and sometimes want a break .,2024-08-22T12:06:34,34,0.0,1.0,7,False
4321,"Hungry , Worried , Stressed , Anxious , Life",2024-08-22T17:25:34,35,-2.0,0.0,7,True
4322,"Worried , Anxiety , Stress , Hungry , Over work",2024-08-22T22:20:11,36,-1.0,0.0,7,True
4323,I am excited about the weekend and spending time at home with my family .\ nWork has been a nightmare and I wish I could retire . I want to make and cook at home and enjoy the beauty of life . I will summer very much .,2024-08-23T12:54:26,37,-1.0,1.0,7,False
4324,"Hungry , Stress , A lot of work , Weekend , Content",2024-08-23T17:13:55,38,0.0,1.0,7,True
