text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
240,"tired , bothered , confused , exhausted , reslient",2024-09-22T22:54:17,0,0.0,1.0,7,True
241,"Lively , Energetic , Challenged , Comfortable , Quiet",2024-09-23T12:37:06,1,0.0,1.0,7,True
242,"Tired , Relaxed , Calm , Thoughtful , Safe",2024-09-23T22:24:18,2,0.0,0.0,7,True
243,"Tired , Busy , Thoughtful , Considerate , Humble",2024-09-24T12:01:03,3,0.0,1.0,7,True
244,"Exhausted , Tired , Calm , Excited , Hungry",2024-09-24T17:55:09,4,-2.0,0.0,7,True
245,"Tired , Exhausted , Calm , Candid , Humored",2024-09-24T22:00:34,5,0.0,0.0,7,True
246,"Refreshed , Energetic , Content , Hopeful , Lively",2024-09-25T17:02:37,6,2.0,2.0,7,True
247,"Relaxed , Alert , Amused , Resilient , Excited",2024-09-26T12:45:35,7,1.0,1.0,7,True
248,I am currently working and extremely tired . It is a wet and dreary day . I believe this is affecting my overall mood and energy . I cannot wait to get home and relax . It hasn’t been bad my energy label is just not high .,2024-09-26T17:33:28,8,-2.0,0.0,7,False
260,"I’m bed breaking sleep to take this survey . I’m so tired . I had a pretty long day but it was good , I just need to sleep . After this I’m going right back , I usually have trouble sleeping but not tonight .",2024-09-26T22:00:36,9,-2.0,0.0,7,False
261,Today is a good day . No major complete issues . Almost end of day where I can go home start laundry and relax . I will get all chores out of the way so I can have an easy relaxed weekend after the work week .,2024-09-27T17:23:44,10,2.0,2.0,7,False
262,"I’m exhausted and I cannot understand why . I slept good and had a good day . But after I finish this survey I am going to bed , my eyes are ready to close as I type . Could be the change in weather who knows .",2024-09-27T22:00:31,11,-2.0,0.0,7,False
263,"Cold , Content , Lively , Reluctant , Thoughtful",2024-09-28T12:01:15,12,1.0,2.0,7,True
264,"Relaxed , Mellow , Calm , Optimistic , Hopeful",2024-09-28T22:01:14,13,0.0,0.0,7,True
265,"Up starting my day , getting prepared for the work week . I went to bed late , but I slept pretty good , didn’t get the chance to do laundry yesterday that’s my goal today and to make some dinner . I will stay in the rest of the day , it’s damp and rainy !",2024-09-29T12:12:28,14,0.0,1.0,7,False
266,I was napping and just woke up . It’s a wet dream day . I am about yo make done dinner and find a movie on Netflix to watch or even a documentary . My granddaughter wants me to come over but I’m not leaving the house today,2024-09-29T17:09:26,15,0.0,1.0,7,False
267,"Folding laundry , ate dinner , and getting ready for bed . After I make my bed , I am exhausted , and I hope to sleep well tonight as I will need to be up by 6am to be to work by 7am . Prepared my lunch and fruits to take for the day . I will need to leave in time .",2024-09-29T22:00:30,16,-2.0,0.0,7,False
268,"Calm , Relaxed , Accomplished , Content , Hopeful",2024-09-30T17:34:00,17,2.0,0.0,7,True
269,"Calm , Relaxed , Energetic , Content , Optimistic",2024-09-30T22:00:26,18,1.0,0.0,7,True
271,"Today is a great day for me . I feel lively energy is in full motion . I’m having a great morning , sleep was exceptionally well ! At times I have difficulty sleeping but I slept and arises early to get my day started .",2024-10-01T12:18:06,19,2.0,2.0,7,False
272,"Calm , Sleepy , Relaxed , Thankful , Grateful",2024-10-01T17:11:59,20,0.0,1.0,7,True
273,"tired , accomplished , comfortable , clean , blessed",2024-10-01T22:01:31,21,2.0,0.0,7,True
274,"Pretty calm now , waiting to leave for the day . Start was pretty good and busy , but it had slowed down a great deal .\ n All seems good so major things happening nor do I have any complaints . A little tired other than that great !",2024-10-02T17:29:20,22,0.0,1.0,7,False
275,"Tired , Sleepy , Drained , Overworked , Calm",2024-10-02T22:02:11,23,-2.0,0.0,7,True
276,"Busy , Active , Content , Silent , Humble",2024-10-03T12:08:02,24,2.0,2.0,7,True
277,"Tired , Calm , Relaxed , Interested , Thoughtful",2024-10-03T22:03:42,25,-2.0,0.0,7,True
278,"Today is a great day . The sun is out and it’s elevating my mood . Other than that , I slept very well which was much needed . And I feel like my energy has been revived and elevated ! Hoping for an overall peaceful day !",2024-10-04T12:47:23,26,0.0,1.0,7,False
287,"Ending of day , looking forward to a satisfying weekend . Need to complete so chores and give back to the community for clothes that I no longer use that are sitting in bins or in my closet . It’s long overdue so I need to start working on it ASAP . I need to purchase something’s off ORG as well . Been off track a little , now I’m back .",2024-10-04T17:35:28,27,2.0,0.0,7,False
288,"Happy , Optimistic , Hopeful , Thoughtful , Excited",2024-10-04T22:51:24,28,1.0,1.0,7,True
