text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
2672,"Active , alive , Ready , Prepared , On point",2024-11-14T12:04:16,0,0.0,2.0,7,True
2673,"Feeling neutral is a calm , measured emotion that can mean feeling indifferent , impartial , or unbiased , feeling neutral may not always be adaptive . For example , feeling neutral when speaking to a difficult boss might not help you assert yourself .",2024-11-14T17:43:47,1,0.0,1.0,7,False
2674,"Neutral , Lowkey , No feelings , Down , Just myself",2024-11-15T12:13:06,2,0.0,1.0,7,True
2675,"Sluggish , Slow , Dull , Down , Tired",2024-11-15T17:02:33,3,-1.0,0.0,7,True
2676,"Sluggish , Slow , Dull , Down , Sad",2024-11-16T12:06:32,4,-1.0,0.0,7,True
2871,"Happy , Grateful , Excited , Lively , Joyous",2024-11-16T17:01:52,5,2.0,1.0,7,True
2872,"Being active can release chemicals in your brain that make you feel good , such as energy , vigor , and joy . It can also help you sleep better , concentrate , and boost your self-esteem This term describes someone who has lots of energy and enthusiasm . It can also refer to a powerful , focused effort to achieve something",2024-11-17T12:26:33,6,0.0,2.0,7,False
2873,"a general state of fatigue that involves a lack of energy and motivation for physical and mental tasks . People may also describe this as “feeling lethargic” . Some simple causes , such as overexertion or not getting enough sleep , can leave a person feeling lethargic .",2024-11-18T12:30:35,7,-2.0,0.0,7,False
2874,"There are many reasons why you might feel off , weird , or empty , including :\ nPhysical needs : You might be tired , sore , or need to eat or drink might be experiencing depression , bipolar disorder , generalized anxiety disorder , or post-traumatic stress disorder",2024-11-18T22:55:38,8,0.0,0.0,7,False
2875,"Active , Alive , At alert , On point , Ready",2024-11-19T12:24:17,9,0.0,2.0,7,True
2876,"Sad , Down , Not happy , Low , Bad",2024-11-19T17:59:11,10,-2.0,1.0,7,True
2877,"Sluggish , Slow , Tired , Down , Not happy",2024-11-20T12:03:27,11,-2.0,0.0,7,True
2878,"Calm , Cool , Chilled , Lowkey , Calm",2024-11-20T17:13:23,12,2.0,0.0,7,True
2879,"A neurotransmitter that increases alertness and attention , and can make you feel active and aroused . It ' s released during times of stress or anxiety , and can cause your heart rate to increase , your pupils to dilate , and your senses to heighten",2024-11-21T12:10:18,13,0.0,2.0,7,False
2880,There is nothing good about yourself anymore . You are tired of living . Everyday is just struggle . Fighting the same demon every time . You don’t know what happened to you . everything you cared about is gone . ruined . Turned to shit . Right is all gone .\ nit feels like you are stupid and worthless and never right and you think its not your fault .,2024-11-21T17:18:45,14,2.0,0.0,7,False
2882,"Happy , Exicted , Joyous , Loving , Good",2024-11-22T12:07:37,15,2.0,1.0,7,True
2883,"There are many reasons why you might feel ""off "" or ""weird "" from time to time , and it ' s normal to have an ""off "" day . However , if you ' re experiencing feelings of emptiness , numbness , or other symptoms that are lasting more than a day or two , you can try to reflect on what ' s going on and reach out for support",2024-11-22T17:22:06,16,0.0,0.0,7,False
2884,"If you ' re having trouble identifying or expressing your emotions , you might have alexithymia . This condition makes it difficult to process emotions , and people with alexithymia may not be able to label or describe their emotions . Alexithymia can occur with certain conditions , such as depression , neurological conditions , and brain injury",2024-11-23T12:03:07,17,0.0,0.0,7,False
2885,"general state of fatigue that involves a lack of energy and motivation for physical and mental tasks . People may also describe this as “feeling lethargic” . Some simple causes , such as overexertion or not getting enough sleep , can leave a person feeling lethargic .",2024-11-24T12:50:45,18,-2.0,0.0,7,False
2886,"Neutral , Normal , No feeling , ORG , Soft",2024-11-24T17:03:43,19,0.0,1.0,7,True
2887,"Feeling sad is a normal human emotion that can occur in response to difficult life events or losses . Sadness can make you feel disappointed , glum , or hopeless . You might react to sadness by crying , listening to sad music , or spending more time alone .",2024-11-25T12:10:58,20,-2.0,1.0,7,False
2888,"Sometimes I am just very deep in thought or going off into my own little world . Other times , I just don ' t have much to say or just feel like enjoying silent time . In my home I have a very chatty wife and 2 young kids , a lot of neighbors , and I have to talk a lot at work . Some days I just want to sit in silence and watch Lost Girl or Arrow",2024-11-26T12:01:47,21,0.0,0.0,7,False
2889,"Tired , Sluggish , Dull , Down , Sad",2024-11-26T22:19:12,22,-2.0,0.0,7,True
2890,"Usually , when people suppress a lot they bottle up emotions as a coping mechanism which may come from trauma etc . Which means when they are presented with an emotional situation they cannot exactly explain what they feel/ shutdown or door slam . It is completely okay to feel overwhelmed in stressful situations . However , you will need to self- reflect and figure out how and what caused you to feel that way . In that manner you will feel better and be more conscious . Sometimes , I’d say most people would cry which is easier to express stress , sadness and loneliness . Since it’s more wiser than speaking words to people who wouldn’t understand . You need to ask them and be around them not for interrogation but for hearing them out , which acts as comfort to them .\ n",2024-11-27T12:33:46,23,0.0,0.0,7,False
