text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
757,"Tired . I don’t want to get out of bed right now . It’s a weekend , but I have things that need to be done , and I’d rather just lounge in bed and sleep all day . I won’t , but I’d like to .    This has been a hard , grueling week , and I’m depressed .   I would rather escape into sleep , as I don’t feel when I’m asleep .   I have responsibilities , but they can wait for the moment .",2024-11-02T12:36:06,0,0.0,1.0,7,False
758,"Grumpy , Sad , Frustrated , Exhausted , Grieving",2024-11-02T17:00:52,1,-1.0,0.0,7,True
759,"I feel very sluggish and depressed .   There is a lot of conflict around me in my friend circle , and I really don’t like conflict . I don’t like having to take sides .   I want everyone around me to be friends .",2024-11-02T22:01:02,2,-2.0,1.0,7,False
760,"I’m very sluggish this morning .   I don’t want to go anywhere or do anything . I will try to push myself and do chores today , but my mood is terrible . I have home repairs to make today and I should go to the ATM .   There is nothing I want to do .",2024-11-03T12:00:52,3,-1.0,0.0,7,False
761,"Sad , Tired , Devastated , Bored , Frustrated",2024-11-03T22:00:52,4,-2.0,1.0,7,True
762,"Cranky , Tired , Frustrated , Sad , Grumpy",2024-11-04T12:03:11,5,-2.0,0.0,7,True
763,"Slow , Sad , Tired , Weary , Grieving",2024-11-04T17:44:20,6,-1.0,1.0,7,True
764,"I taking a break and doing something for fun . It is nice not to have to do anything for a bit . This is a good movie too , Strays . I should take more moments like this ; it might be good for me . I also watched some documentaries earlier today and might rewatch Borat .",2024-11-04T22:01:30,7,1.0,1.0,7,False
765,"Stressed , Angry , Frustrated , Unsupported , Sad",2024-11-05T12:07:46,8,-2.0,2.0,7,True
766,Annoyed . I have a charge on my building account with no explanation . I locked myself out of my apartment . And I haven’t had a moment’s peace all damn day . The new hire calls every 10 minutes and won’t leave me   alone .,2024-11-05T17:01:27,9,-1.0,2.0,7,False
767,"I am all nervous .   I just took a test , but I won ' t transcribe and turn it in because I know it ' s not a pass .   I ' m all worried about the election and scared of checking election results .   They were bad the last time I looked , even though I know we won ' t know for a few days yet .",2024-11-05T22:49:31,10,-2.0,2.0,7,False
768,"Uh , the election was yesterday .   We’re stuck with the disaster of PERSON  for another 4 years or until his brain burns out , whichever is soonest . This is the worst possible thing that could happen .",2024-11-06T12:35:24,11,-2.0,1.0,7,False
769,"Grieving , Depressed , Despairing , Exhausted , Achy",2024-11-06T17:01:01,12,-2.0,1.0,7,True
770,"Numb , Depressed , Despairing , Frustrated , Tired",2024-11-07T12:01:16,13,-2.0,1.0,7,True
771,"I’m still grieving the election . I want to know what’s going on in the world , but I don’t want to know what’s going on in the world . I do not want to engage with anyone . I want to box myself in my apartment and never leave .",2024-11-07T17:01:17,14,-2.0,1.0,7,False
772,It will always be after the election . I am in the office and it is pointless for me to be here . I could be being productive at home . I am upset that I have to come into the office for no good reason .,2024-11-08T12:01:15,15,-2.0,1.0,7,False
773,"Bored , Frustrated , Anxious , Fearful , Disgusted",2024-11-08T17:01:10,16,-1.0,2.0,7,True
774,"sorrowful , depressed , despairing , exhausted , numb",2024-11-08T22:05:36,17,-2.0,1.0,7,True
