text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
2412,"Relaxed , Peaceful , Connected , Happy , Fulfilled",2024-07-19T12:00:19,0,2.0,0.0,7,True
2413,"Happy , Content , Satisfied , Full , Excited",2024-07-19T17:01:01,1,2.0,0.0,7,True
2414,"Happy , Rested , Confided , Rested , Fabulous s",2024-07-19T22:03:31,2,2.0,0.0,7,True
2415,"Satisfied , Excited , Rested , Happy , Busy",2024-07-20T12:00:33,3,2.0,0.0,7,True
2416,I am currently feeling great   just went car shopping with my daughter   PERSON to work   feeling accomplished   so happy to have spent quality time with her   made me proud to have my college grad picking out her new car,2024-07-20T17:06:15,4,2.0,0.0,7,False
2426,"Full , Satisfied , Happy , Calm , Loved",2024-07-20T22:05:06,5,2.0,0.0,7,True
2437,Feeling calm contend and relaxed   happy Sunday y favorite day of the week   \nSunday funday is what I call it   maybe church later   yoga ? A walk in the park   ready to set my to do list for this coming week   food shopping and preparations to be done,2024-07-21T12:00:20,6,2.0,0.0,7,False
2449,Currently feeling great and full   took a ride into GPE to have Our favorite mushroom truffle pizza    It’s so delicious makes me feel grateful and happy    So full thou    Beyond delicious and totally Sunday funday,2024-07-21T17:01:23,7,2.0,0.0,7,False
2460,"Hungry , Satisfied , Fulfilled , Tired , Excited",2024-07-21T22:32:01,8,2.0,0.0,7,True
2471,I am current feeling accomplished   it’s Monday morning   already went to yoga and the local bagel store for   Monday bagels and Lox cream cheese \nJust quoted car insurance for my daughters new car that we were able to find on Saturday   it’s already a good day,2024-07-22T12:01:02,9,2.0,0.0,7,False
2482,8 pm   feeling tired but accomplished   went into the city for work back on GPE    pretty long day   making schedule for tomorrow and already see long day ahead \nAt least 2 yoga classes   brunch meeting with a client and lots of errands in between    Hoping to also solidify a rental deal,2024-07-22T22:07:36,10,2.0,0.0,7,False
2484,"Fulfilled , Content , Happy , Satisfied , Relaxed",2024-07-23T12:00:48,11,2.0,0.0,7,True
2501,Hi ! Currently feeling accomplished banking with my 19 year old to transfer all paperwork credit cards etc in his name since   he will be moving back to ORG in GPE in a few weeks   Lots to be done with my twins before school begins again,2024-07-23T17:00:39,12,2.0,0.0,7,False
2512,Currently feeling content and ready to wind down taco today   dinner all done dusted cleaned   relaxing watching ORG vs Yankees and reading a book   making list for tomorrow’s agenda —-lots to be done,2024-07-23T22:02:44,13,2.0,0.0,7,False
2523,"Relaxed , Excited , Accomplished , Expectant , Satisfied",2024-07-24T12:00:30,14,2.0,0.0,7,True
2524,Currently feeling accomplished   beach yoga at 6 am today   solidified my daughters car deal   picking up tomorrow and a few other work things to be finished   zoom call at 5 for 2 hours and maybe sunset yoga at the beach tomorrow    Feeling great !,2024-07-24T17:00:38,15,2.0,0.0,7,False
2525,"Relaxed , Tired , Fulfilled , Calm , Exercised",2024-07-24T22:23:42,16,2.0,0.0,7,True
2527,Happy Thursday ! Feeling great   yoga class done already   just went to to bank got certified check to pick up my daughters new car today   super excited for her   a good day so far   no complaints so far !!! Cloudy overcast but humid as can be —,2024-07-25T12:05:24,17,2.0,0.0,7,False
2537,Feeling so very excited   at ORG right now getting my daughter’s car   picking it up right now ! It’s beautiful   she is happy I am happy I am so excited for her   beyond excited !!!! \nOnce we leave here will go and get some food with get to celebrate her new beautiful car,2024-07-25T17:00:40,18,2.0,0.0,7,False
2566,"Relaxed , Happy , Fulfilled , Calm , Thoughtful",2024-07-25T22:01:05,19,2.0,0.0,7,True
2577,Hi happy Friday ! Feeling content and fulfilled . Just did an hour of Pilates so my body s feeling great sore but worked out .   Feeling great . And it’s Friday . Work n food shopping to be done and excited about a beautiful weekend coming up . Enjoy all !,2024-07-26T12:00:23,20,2.0,0.0,7,False
