text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
4444,"Achey , Sick , Exhausted , Depressed , Irritable",2024-08-07T17:00:54,0,-2.0,1.0,7,True
4445,I am feeling overwhelmed and I keep crying uncontrollably .   I do not know why . I am emotional for no discernable reason .    I feel like a burden because I am so effusively sad and anxious .   I cannot contain it and am crying in front of others and am unable to stop .,2024-08-07T22:00:53,1,-2.0,1.0,7,False
4446,"I am looking forward to being able to see my close friend .   I am working on a crochet project that is a surprise for a different close friend .   These things are lifting my mood slightly .   However , I still feel overwhelmed and anxious , although that is covered up by a general feeling of being numb .",2024-08-08T17:01:27,2,1.0,0.0,7,False
4447,"Sentimental , Tired , Numb , Blank , Loving/caring",2024-08-08T22:05:36,3,0.0,0.0,7,True
4448,"Drained , Nervous , Irritable , Moody , Spacey/brain fog",2024-08-09T12:02:15,4,-1.0,0.0,7,True
4449,"Nauseous , Lethargic , Afraid , Overwhelmed , Sensitive",2024-08-09T17:06:55,5,-1.0,1.0,7,True
4450,"Overstimulated , Overwhelmed , Exhausted , Irritable , Fragile",2024-08-10T17:07:09,6,-1.0,2.0,7,True
4451,"I am feeling overstimulated and overwhelmed .   As long as I am alone and nothing is happening , I am okay , but it is fragile .   When anyone talks to me it is too much and I get angry at the sound .   Even the tv on as background noise is too much , but silence is also irritating .   I am crocheting and I am not necessarily enjoying it but it is keeping my mood neutral as opposed to anxious or panicked .",2024-08-10T22:01:24,7,1.0,0.0,7,False
4452,"I feel fragile again - as in , so long as I am by myself with no outside stumuli I am numb or even okay .   Positive stimuli is able to affect me somewhat .   I am still overly emotional about small things and very easily made irritable or sad .",2024-08-11T12:19:49,8,0.0,1.0,7,False
4453,"I feel very exhausted .   I am hyper focused on crocheting but I am running out of steam .   I am not interested in anything other than crocheting , so I feel anxious about running out of energy .   I might burn myself out crocheting , or I might save my energy and become frustrated due to boredom .",2024-08-11T17:01:58,9,-2.0,0.0,7,False
4454,"Triggered (PTSD) , Triggered (eating disotder) , Anxious , Nauseous , Drained",2024-08-11T22:03:43,10,-1.0,2.0,7,True
4455,"I mostly feel physically and emotionally exhausted .   I have been unable to sleep well .   I do not function well at all when I haven ' t slept well .   I mostly feel numb and lonely , but would feel irritable around people or with any kind of noise . I do not feel capable of doing anything .",2024-08-12T12:06:36,11,-1.0,1.0,7,False
4456,I am feeling very anxious and overwhelmed .   I keep crying for no apparent reason .   I feel very scared and small .   I feel vulnerable and depressed .   I ' m having frequent panic attacks .   I feel lonely despite having social interactions .,2024-08-12T22:16:26,12,-2.0,2.0,7,False
4457,"I am feeling drained and irritable .   I am still very exhausted and I am bored because I am too tired to do anything .   I am irritable perhaps because I am bored , or perhaps because I am still so tired .   I am still having a lot of brain fog and I feel slow .",2024-08-13T22:01:06,13,-1.0,1.0,7,False
4458,"I am exhausted .   I have slept enough but I still feel emotionally drained and tired .   I don ' t know what my issue is at this point .   I feel like since I finally slept , I should be less tired , but I guess life is a never-ending cycle of exhaustion",2024-08-14T12:06:25,14,-2.0,0.0,7,False
4459,"Scared , Sad , Overwhelmed , Exhausted , Anxious",2024-08-14T17:06:05,15,-2.0,1.0,7,True
4460,"Sad , Scared , Overwhelmed , Anxious , Lonely",2024-08-14T22:02:06,16,-2.0,1.0,7,True
4461,"Tired , Sad , Scared , Overwhelmed , Small",2024-08-15T12:04:50,17,-2.0,0.0,7,True
4462,I feel overwhelmed .   I feel depressed .   I feel hopeless .   I keep crying and I do not know why I am crying .   I feel scared . I do not feel capable of doing much .   I am less tired than I have been but I feel too overwhelmed to function anyhow .,2024-08-15T17:10:14,18,-1.0,2.0,7,False
4463,I keep having scary intrusive thoughts of horrible things happening .   I am overwhelmed .   I am crying a lot .   I am tired and scared .   I feel depressed and hopeless .   I feel unsafe and insecure .   I just want things to feel better and they never do .,2024-08-15T22:02:13,19,-2.0,1.0,7,False
4464,"Hurt , Sad , Betrayed , Unsafe , Worried",2024-08-16T17:11:41,20,-2.0,1.0,7,True
4465,"Hurt , Lonely , Sad , Upset , Scared",2024-08-16T22:04:27,21,-2.0,1.0,7,True
4466,"I am feeling upset and sad and lonely .   I thought I was known by a person close to me , and now I feel as if they never truly knew me and it feels like a rejection .   How can I still be loved if they never actually knew me ?   You can learn who I am and learn to love that person , but currently , the idea of me is loved because they don ' t actually know me .   I feel scared and I want to be loved for me .",2024-08-17T12:04:46,22,-2.0,1.0,7,False
4467,"Lethargic , Desolate , Exhausted , Sad , Hurt",2024-08-17T22:41:07,23,-2.0,1.0,7,True
4468,"Tired , Lethargic , Depressed , Low energy , Sluggish",2024-08-18T12:01:38,24,-1.0,0.0,7,True
4469,"Exhausted , Tired , Discouraged , Cranky , Irritable",2024-08-18T22:01:13,25,-2.0,1.0,7,True
4470,"I feel like I am suspended within molasses and can move or think only with some effort .   I am exhausted and sluggish .   However , I am more capable than the past couple days , and I have not cried yet .   I am incredibly irritable .",2024-08-19T17:05:56,26,-1.0,0.0,7,False
4471,"Exhausted , Cranky , Irritable , Tired , Overwhelmed",2024-08-19T22:01:13,27,-2.0,0.0,7,True
4472,"Irritable , Angry , Annoyed , Depressed , Cranky",2024-08-20T12:04:17,28,-2.0,2.0,7,True
4474,"I am feeling numb and blank , and perhaps somewhat content , so long as I am by myself .   I was able to accomplish some minor things today and am now exhausted and at my limit for the day .   When I am not alone , I become irritable and overstimulated .   I feel extremely exhausted and sleepy .",2024-08-20T17:01:16,29,-1.0,0.0,7,False
4475,"On edge , Irritable , Antsy , Agitated , Restless",2024-08-20T22:43:35,30,-1.0,2.0,7,True
