text_id,text,timestamp,order,valence,arousal,collection_phase,is_words
5114,"I feel emotionally drained , nervous and stressed which is leading to physical and mental exhaustion , fears , anxiety and other physical symptoms like rapid heart beats , sweating which is as a result of work pressure , financial constraints , relationship conflicts and lastly my drinking problems .",2024-11-09T12:05:19,0,-1.0,0.0,7,False
5115,"Stressed , Drained , Unbothered , Tired , Quiet",2024-11-09T17:01:38,1,-1.0,0.0,7,True
5116,"Exhausted , Tired , Worried , Nervous , Anxiety",2024-11-10T17:31:51,2,-2.0,0.0,7,True
5117,"Currently i feel stressed both emotionally , financially and physically . I am currently drained and looking forward to the day maybe something might happen . In short I’m anxious of what is to come even though I’m just here",2024-11-12T12:04:05,3,0.0,2.0,7,False
5118,"I have an overwhelming feeling of being emotionally drained , nervous and stressed which is leading to physical and mental exhaustion . I have lack of motivation , energy and enthusiasm which is caused by a lot of factors which i guess are stress , trauma and maybe overcommitting",2024-11-12T17:37:52,4,-2.0,0.0,7,False
5119,"Drained , Vexed , Angry , Worried , Sad",2024-11-14T17:03:01,5,-2.0,0.0,7,True
5120,"Drained , Tired , Nervous , Stressed , Unhappy",2024-11-15T12:01:52,6,0.0,1.0,7,True
5121,"Tired , Down , Drained , Unhappy , Unstable",2024-11-15T17:11:14,7,-1.0,0.0,7,True
5122,"I have an overwhelming feeling of being emotionally drained , nervous and stressed which is leading to physical and mental exhaustion . I have lack of motivation , energy and enthusiasm which is caused by a lot of factors which i guess are stress , trauma and maybe overcommitting . Like i said in the earlier studies this is how i feel most of the time",2024-11-17T17:03:13,8,-2.0,0.0,7,False
5123,"It’s still a new day . I’m at work , I’m still active not yet drunk , but I’m still unhappy , nervous , anxious and worried about my life and every other thing surrounding me . I’m hopeful nonetheless about my situation . Any small provocation today I might find solace in my bottles here",2024-11-18T12:43:20,9,0.0,2.0,7,False
5124,"Unbothered , Relaxed , Neutral , Active , Hopeful",2024-11-19T12:46:05,10,0.0,2.0,7,True
5125,"I have an overwhelming feeling of being emotionally drained , nervous and stressed which is leading to physical and mental exhaustion . I have lack of motivation , energy and enthusiasm which is caused by a lot of factors which i guess are stress , trauma and maybe overcommitting .",2024-11-19T17:01:43,11,-2.0,1.0,7,False
5126,"I have an overwhelming feeling of being emotionally drained , nervous and stressed which is leading to physical and mental exhaustion . I have lack of motivation , energy and enthusiasm which is caused by a lot of factors which i guess are stress , trauma and maybe overcommitting . I was triggered by a lot of things today . I hope it gets better though",2024-11-19T22:04:29,12,-2.0,0.0,7,False
5127,"Unbothered , Lively , Hopeful , Jovial , Emotionally unavailable",2024-11-20T12:05:22,13,1.0,2.0,7,True
5128,"I feel emotionally drained and stressed . I’m currently facing pressure from all angles (family , friends , workplace , myself) i kind of owe it to them to be successful . I have a lot to achieve and most times i find myself at the bottom of the bottles drowning my emotions and looking for a way out of these responsibilities",2024-11-20T17:02:53,14,0.0,1.0,7,False
5129,"I have an overwhelming feeling of being emotionally drained , nervous and stressed which is leading to physical and mental exhaustion . I have lack of motivation , energy and enthusiasm which is caused by a lot of factors which i guess are stress , trauma and maybe overcommitting , as i have said in the previous survey this is how i feel most of the time",2024-11-21T12:31:38,15,1.0,2.0,7,False
5130,"I have this feeling of being emotionally drained , nervous and stressed which is leading to physical and mental exhaustion . I have lack of motivation , energy and enthusiasm which is caused by a lot of factors which i guess are stress , trauma and maybe overcommitting to a particular thing , person or project . I feel this way almost everyday , I’m hoping for a change but I don’t know when it will commence",2024-11-21T22:21:18,16,-1.0,0.0,7,False
5131,"Unbothered , Unhappy , Tired , Down , Emotional",2024-11-22T12:06:14,17,0.0,2.0,7,True
5132,"Drunk , Pain , Emotional , Drained , Tired",2024-11-22T17:03:34,18,-2.0,0.0,7,True
5133,"Drunk , High , Unbothered , Tired , Numb",2024-11-22T22:03:05,19,-2.0,0.0,7,True
