epoch,state_change_arousal val_MAE,state_change_arousal val_MAPE,state_change_arousal val_RMSE,state_change_arousal val_SMAPE,state_change_valence val_MAE,state_change_valence val_MAPE,state_change_valence val_RMSE,state_change_valence val_SMAPE,step,train_loss_epoch,train_loss_step,val_loss
0,,,,,,,,,49,,2.614873170852661,
0,0.695408821105957,4901143.0,0.9442776441574097,1.854866862297058,0.9970701932907104,15972304.0,1.3781794309616089,1.5718903541564941,59,,,2.3224570751190186
0,,,,,,,,,59,2.3718647956848145,,
1,,,,,,,,,99,,2.4198431968688965,
1,0.691425621509552,4862325.5,0.9325923919677734,1.8499711751937866,0.9321542382240295,13125742.0,1.1743953227996826,1.6926370859146118,119,,,2.106987714767456
1,,,,,,,,,119,2.309976816177368,,
2,,,,,,,,,149,,2.311946392059326,
2,0.6955639123916626,5391281.0,0.9314102530479431,1.8389599323272705,0.9168953895568848,11771077.0,1.1680288314819336,1.6914149522781372,179,,,2.0994391441345215
2,,,,,,,,,179,2.268470048904419,,
3,,,,,,,,,199,,2.1112966537475586,
3,0.6926996111869812,4771520.5,0.9383464455604553,1.8538366556167603,0.9189375638961792,12390032.0,1.1745235919952393,1.6662027835845947,239,,,2.11286997795105
3,,,,,,,,,239,2.279000759124756,,
4,,,,,,,,,249,,2.030024766921997,
4,,,,,,,,,299,,2.3359739780426025,
4,0.6961945295333862,5617965.5,0.9303277134895325,1.8256189823150635,0.9131641387939453,13044901.0,1.1668806076049805,1.6302924156188965,299,,,2.097208261489868
4,,,,,,,,,299,2.2784059047698975,,
5,,,,,,,,,349,,2.3098268508911133,
5,0.6901494860649109,6256062.5,0.9119161367416382,1.788899540901184,0.8696522116661072,13731458.0,1.1204419136047363,1.5732898712158203,359,,,2.032358169555664
5,,,,,,,,,359,2.2562499046325684,,
6,,,,,,,,,399,,2.319106101989746,
6,0.6740394830703735,6957313.5,0.8813661336898804,1.7485460042953491,0.8438104391098022,8664353.0,1.1018891334533691,1.6624020338058472,419,,,1.9832552671432495
6,,,,,,,,,419,2.25351619720459,,
7,,,,,,,,,449,,2.006002187728882,
7,0.6687396764755249,7981632.0,0.8814990520477295,1.688008189201355,0.911680281162262,20554918.0,1.1692850589752197,1.4913560152053833,479,,,2.050784111022949
7,,,,,,,,,479,2.2127418518066406,,
8,,,,,,,,,499,,2.0701847076416016,
8,0.6776532530784607,7435349.5,0.8801402449607849,1.7417633533477783,0.8002961874008179,12826312.0,1.0537543296813965,1.4971580505371094,539,,,1.9338946342468262
8,,,,,,,,,539,2.2081844806671143,,
9,,,,,,,,,549,,2.5418214797973633,
9,,,,,,,,,599,,2.1264843940734863,
9,0.6771386861801147,8219412.5,0.88225257396698,1.7211540937423706,0.8799256086349487,14686897.0,1.111059546470642,1.5598504543304443,599,,,1.993312120437622
9,,,,,,,,,599,2.2056362628936768,,
10,,,,,,,,,649,,2.480635643005371,
