epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,1.4350018501281738,,,,,
0,59,,,0.9023226499557495,5714992.0,1.2009646892547607,1.8244975805282593,1.2009646892547607
0,59,1.4755046367645264,,,,,,
1,99,,1.411580204963684,,,,,
1,119,,,1.0242003202438354,25769504.0,1.3624205589294434,1.4936840534210205,1.3624205589294434
1,119,1.3677505254745483,,,,,,
2,149,,1.5097877979278564,,,,,
2,179,,,0.9159052968025208,15788373.0,1.17476224899292,1.5833964347839355,1.17476224899292
2,179,1.3531793355941772,,,,,,
3,199,,1.2800785303115845,,,,,
3,239,,,0.8519771099090576,15130968.0,1.1047505140304565,1.5260852575302124,1.1047505140304565
3,239,1.314556360244751,,,,,,
4,249,,1.5714093446731567,,,,,
4,299,,1.1251949071884155,,,,,
4,299,,,0.8592105507850647,11522989.0,1.1499603986740112,1.6031625270843506,1.1499603986740112
4,299,1.3123139142990112,,,,,,
5,349,,1.389886736869812,,,,,
5,359,,,0.8503789901733398,12734090.0,1.1062239408493042,1.5820688009262085,1.1062239408493042
5,359,1.3072915077209473,,,,,,
6,399,,1.4517583847045898,,,,,
6,419,,,0.8478909730911255,8665124.0,1.089487075805664,1.6796000003814697,1.089487075805664
6,419,1.2893147468566895,,,,,,
7,449,,1.3246521949768066,,,,,
7,479,,,0.8193758726119995,11312264.0,1.0410332679748535,1.5873667001724243,1.0410332679748535
7,479,1.2854113578796387,,,,,,
8,499,,1.3498790264129639,,,,,
8,539,,,0.8313456773757935,13348989.0,1.052728295326233,1.5650005340576172,1.052728295326233
8,539,1.2910112142562866,,,,,,
9,549,,1.3272929191589355,,,,,
9,599,,1.10957932472229,,,,,
9,599,,,0.8204257488250732,16660043.0,1.0430048704147339,1.4954427480697632,1.0430048704147339
9,599,1.295845627784729,,,,,,
10,649,,1.123178482055664,,,,,
10,659,,,0.7768536806106567,14326349.0,1.0107008218765259,1.480924129486084,1.0107008218765259
10,659,1.2824310064315796,,,,,,
11,699,,1.3678911924362183,,,,,
11,719,,,0.7730292677879333,14761759.0,0.9818755388259888,1.4900559186935425,0.9818755388259888
11,719,1.270685076713562,,,,,,
12,749,,1.5516493320465088,,,,,
12,779,,,0.7688226699829102,13885914.0,0.9839287400245667,1.4707460403442383,0.9839287400245667
12,779,1.2532870769500732,,,,,,
13,799,,1.201220154762268,,,,,
13,839,,,0.7304999828338623,13683407.0,0.9453048706054688,1.4271100759506226,0.9453048706054688
13,839,1.2471884489059448,,,,,,
14,849,,1.1702314615249634,,,,,
14,899,,1.2821520566940308,,,,,
14,899,,,0.7691536545753479,10573593.0,1.0024114847183228,1.519460916519165,1.0024114847183228
14,899,1.2354588508605957,,,,,,
15,949,,1.4736487865447998,,,,,
15,959,,,0.7432953119277954,16238633.0,0.9463369846343994,1.416609525680542,0.9463369846343994
15,959,1.269121766090393,,,,,,
16,999,,1.2428110837936401,,,,,
16,1019,,,0.6766836047172546,13615031.0,0.885623574256897,1.3533300161361694,0.885623574256897
16,1019,1.2392919063568115,,,,,,
17,1049,,1.4360072612762451,,,,,
17,1079,,,0.6089262366294861,15551592.0,0.8006376624107361,1.2761194705963135,0.8006376624107361
17,1079,1.2275731563568115,,,,,,
18,1099,,1.3124499320983887,,,,,
18,1139,,,0.6506249308586121,11465809.0,0.8684446811676025,1.311073660850525,0.8684446811676025
18,1139,1.209959626197815,,,,,,
19,1149,,1.109085202217102,,,,,
19,1199,,1.1413917541503906,,,,,
19,1199,,,0.6193813681602478,15612394.0,0.8173834085464478,1.241809368133545,0.8173834085464478
19,1199,1.2085528373718262,,,,,,
20,1249,,1.3976095914840698,,,,,
20,1259,,,0.5869815349578857,10606068.0,0.7920242547988892,1.2778269052505493,0.7920242547988892
20,1259,1.1875545978546143,,,,,,
21,1299,,1.1765518188476562,,,,,
21,1319,,,0.608402669429779,14615144.0,0.7918049097061157,1.24015212059021,0.7918049097061157
21,1319,1.1554169654846191,,,,,,
22,1349,,1.1025532484054565,,,,,
22,1379,,,0.5109524726867676,9585655.0,0.7174718976020813,1.2034482955932617,0.7174718976020813
22,1379,1.144090175628662,,,,,,
23,1399,,1.1298638582229614,,,,,
23,1439,,,0.5860111117362976,10590190.0,0.8322582244873047,1.2391173839569092,0.8322582244873047
23,1439,1.1583210229873657,,,,,,
24,1449,,1.1266214847564697,,,,,
24,1499,,1.0463781356811523,,,,,
24,1499,,,0.4940086305141449,11704043.0,0.7318322658538818,1.1291133165359497,0.7318322658538818
24,1499,1.1114593744277954,,,,,,
25,1549,,0.8663932681083679,,,,,
25,1559,,,0.5327311158180237,10936455.0,0.7573837041854858,1.18047034740448,0.7573837041854858
25,1559,1.120690941810608,,,,,,
26,1599,,1.2293998003005981,,,,,
26,1619,,,0.4677374064922333,12507199.0,0.6351969838142395,1.111754298210144,0.6351969838142395
26,1619,1.097999095916748,,,,,,
27,1649,,1.1576688289642334,,,,,
27,1679,,,0.48598814010620117,10645550.0,0.6968899369239807,1.1533012390136719,0.6968899369239807
27,1679,1.0647610425949097,,,,,,
28,1699,,0.8246219158172607,,,,,
28,1739,,,0.38015660643577576,13365797.0,0.5292001962661743,1.0098371505737305,0.5292001962661743
28,1739,1.063888430595398,,,,,,
29,1749,,0.9649270176887512,,,,,
29,1799,,1.1901071071624756,,,,,
29,1799,,,0.38577017188072205,13177418.0,0.5209996700286865,1.034379243850708,0.5209996700286865
29,1799,1.064612865447998,,,,,,
