time_point,emotion_value,entry_id
2024-11-14T12:02:20,1.0,4325
2024-11-14T17:02:36,-1.0,4326
2024-11-14T22:02:38,-2.0,4328
2024-11-15T12:02:26,-1.0,4329
2024-11-15T17:11:50,1.0,4330
2024-11-15T22:02:27,1.0,4331
2024-11-16T12:02:08,0.0,4332
2024-11-16T17:02:06,1.0,4333
2024-11-16T22:14:14,0.0,4334
2024-11-17T12:04:56,1.0,4335
2024-11-17T17:26:51,-1.0,4336
2024-11-17T22:02:34,0.0,4337
2024-11-18T12:02:36,-1.0,4338
2024-11-18T22:16:20,-1.0,4339
2024-11-19T12:02:07,1.0,4340
2024-11-19T17:23:19,-2.0,4341
2024-11-19T22:06:55,-2.0,4342
