time_point,emotion_value,entry_id
2024-10-11T12:11:33,-1.0,1195
2024-10-11T17:03:06,1.0,1196
2024-10-11T22:01:14,-1.0,1197
2024-10-12T12:10:04,-2.0,1198
2024-10-12T17:03:03,0.0,1199
2024-10-12T22:37:53,1.0,1200
2024-10-13T17:30:18,-1.0,1201
2024-10-13T22:54:44,0.0,1202
2024-10-14T12:46:06,-2.0,1203
2024-10-14T17:27:49,-2.0,1204
2024-10-14T22:01:08,-2.0,1205
2024-10-15T12:06:34,-2.0,1206
2024-10-15T17:03:30,-1.0,1207
2024-10-15T22:06:38,-2.0,1208
2024-10-16T12:13:07,-2.0,1209
2024-10-16T17:04:32,0.0,1210
2024-10-16T22:05:16,0.0,1211
