time_point,emotion_value,entry_id
2024-10-16T12:00:46,-2.0,588
2024-10-16T17:01:33,-1.0,590
2024-10-16T22:08:29,-2.0,591
2024-10-17T12:35:29,-2.0,592
2024-10-17T17:02:41,-2.0,593
2024-10-17T22:02:40,-2.0,594
2024-10-18T12:05:11,-1.0,595
2024-10-18T17:01:37,-1.0,596
2024-10-18T22:01:05,-1.0,597
2024-10-19T12:24:09,-2.0,598
2024-10-19T22:01:25,-2.0,599
2024-10-20T12:02:18,-2.0,601
2024-10-20T17:12:22,-2.0,602
2024-10-20T22:00:44,-2.0,603
2024-10-21T12:27:56,-2.0,604
2024-10-21T17:02:15,-2.0,605
2024-10-21T22:08:34,-2.0,606
2024-10-22T12:00:44,-1.0,619
2024-10-22T17:07:06,-2.0,620
2024-10-22T22:02:35,-2.0,621
2024-10-23T12:00:50,-2.0,622
