time_point,emotion_value,entry_id
2024-09-08T17:57:16,2.0,5156
2024-09-09T12:06:37,0.0,5157
2024-09-09T17:18:07,1.0,5158
2024-09-10T17:17:10,-2.0,5159
2024-09-11T12:36:27,0.0,5160
2024-09-11T17:02:23,2.0,5161
2024-09-12T12:49:30,-2.0,5162
2024-09-12T17:25:31,1.0,5163
2024-09-13T12:19:32,2.0,5164
2024-09-13T17:14:35,-1.0,5165
2024-09-13T22:59:17,2.0,5166
2024-09-14T12:16:20,2.0,5167
2024-09-14T17:57:59,2.0,5168
2024-09-15T12:05:03,-1.0,5169
2024-09-15T17:12:46,2.0,5170
2024-09-16T12:59:53,0.0,5171
2024-09-16T17:15:11,2.0,5172
2024-09-17T17:22:44,0.0,5173
2024-09-17T22:59:19,1.0,5174
2024-09-18T12:23:41,-2.0,5175
2024-09-18T17:08:18,2.0,5176
2024-09-19T12:44:04,2.0,5177
2024-09-19T17:39:00,0.0,5178
