time_point,emotion_value,entry_id
2021-06-12T12:26:16,-2.0,439
2021-06-12T17:18:50,0.0,440
2021-06-13T12:11:18,2.0,441
2021-06-14T12:09:02,2.0,442
2022-02-16T10:05:52,-2.0,457
2022-02-16T16:34:30,0.0,458
2022-02-17T12:06:21,-1.0,459
2022-02-17T15:16:07,1.0,460
2022-02-18T10:01:18,-2.0,461
2022-02-18T15:27:03,1.0,462
2022-02-18T21:56:30,1.0,463
2022-02-19T10:04:46,2.0,464
2022-02-19T15:21:06,0.0,465
2022-02-19T21:11:38,2.0,466
2022-02-20T10:04:37,2.0,467
2022-02-20T15:01:24,-2.0,468
2022-02-20T20:04:48,2.0,469
2022-02-21T10:02:28,-2.0,470
2022-02-21T15:10:39,1.0,471
2022-02-22T10:16:59,-1.0,472
2022-02-22T15:28:13,-2.0,473
2022-02-22T20:35:45,0.0,474
2022-02-23T10:01:15,0.0,475
2022-02-23T15:08:16,1.0,476
2022-02-23T21:07:47,-2.0,477
2022-02-24T10:32:47,1.0,478
2022-02-24T15:00:50,0.0,479
2022-02-24T20:02:13,-2.0,480
2022-02-25T10:03:02,0.0,443
2022-02-25T15:12:37,-1.0,444
2022-02-25T20:03:18,1.0,445
2022-02-26T10:21:24,0.0,446
2022-02-26T15:01:25,-1.0,447
2022-02-26T21:37:07,-1.0,448
2022-02-27T10:08:10,-2.0,449
2022-02-27T15:09:16,1.0,450
2022-02-27T20:03:35,0.0,451
2022-02-28T10:27:16,-2.0,452
2022-02-28T15:00:39,-2.0,453
2022-02-28T20:28:30,0.0,454
2022-03-01T15:01:14,-2.0,455
2022-03-01T20:04:34,-1.0,456
2022-04-20T20:26:00,-2.0,490
2022-04-21T10:00:00,0.0,491
2022-04-21T15:10:00,1.0,492
2022-04-21T20:53:00,-1.0,493
2022-04-22T10:14:00,-1.0,494
2022-04-22T15:15:00,1.0,495
2022-04-22T22:02:00,2.0,496
2022-04-23T10:12:00,0.0,497
2022-04-23T15:13:00,-2.0,498
2022-04-23T22:06:00,-1.0,499
2022-04-24T10:01:00,2.0,500
2022-04-25T11:05:00,-2.0,501
2022-04-25T20:01:00,-2.0,502
2022-04-26T15:46:00,-1.0,503
2022-04-26T20:52:00,-1.0,504
2022-04-27T10:01:00,0.0,505
2022-04-28T10:55:00,0.0,506
2022-04-28T20:29:00,1.0,507
2022-04-29T10:25:00,-1.0,481
2022-04-29T15:53:00,1.0,482
2022-04-29T21:23:00,-1.0,483
