time_point,emotion_value,entry_id
2024-08-08T17:05:37,1.0,2363
2024-08-08T22:01:02,1.0,2364
2024-08-09T12:03:58,1.0,2368
2024-08-09T17:09:42,1.0,2369
2024-08-10T17:35:56,1.0,2370
2024-08-10T22:05:48,2.0,2371
2024-08-11T12:01:50,1.0,2372
2024-08-11T17:02:22,1.0,2373
2024-08-11T22:00:48,1.0,2374
2024-08-12T12:07:02,1.0,2375
2024-08-12T17:13:48,1.0,2378
2024-08-12T22:04:03,1.0,2379
2024-08-13T12:03:02,0.0,2380
2024-08-13T17:03:54,0.0,2381
2024-08-13T22:02:47,1.0,2382
2024-08-14T12:07:23,0.0,2383
2024-08-14T17:01:10,1.0,2384
2024-08-14T22:01:09,0.0,2385
2024-08-15T12:13:37,1.0,2386
