time_point,emotion_value,entry_id
2024-08-10T17:07:48,0.0,4689
2024-08-10T22:06:01,0.0,4690
2024-08-11T12:13:36,2.0,4691
2024-08-11T17:00:48,1.0,4692
2024-08-12T12:01:18,2.0,4694
2024-08-12T22:05:00,0.0,4695
2024-08-13T12:02:08,2.0,4696
2024-08-13T17:25:30,2.0,4697
2024-08-13T22:00:58,1.0,4698
2024-08-14T12:54:03,1.0,4699
2024-08-14T17:13:28,0.0,4700
2024-08-14T22:03:03,0.0,4701
2024-08-15T12:02:18,-2.0,4702
2024-08-16T12:36:29,2.0,4703
2024-08-16T17:01:38,2.0,4705
2024-08-16T22:00:36,-1.0,4706
2024-08-17T12:01:13,0.0,4707
2024-08-17T22:00:41,2.0,4708
2024-08-18T12:06:11,2.0,4709
