time_point,emotion_value,entry_id
2022-02-12T22:19:32,2.0,307
2022-02-13T20:21:12,1.0,308
2022-02-14T20:51:50,0.0,309
2022-02-15T12:17:14,1.0,310
2022-02-16T10:40:46,-2.0,311
2022-02-17T15:00:49,-2.0,312
2022-02-17T20:00:44,0.0,313
2022-02-18T10:01:24,2.0,314
2022-02-19T20:56:13,1.0,315
2022-02-20T21:52:40,-2.0,316
2022-02-21T22:59:42,0.0,304
2022-02-22T10:00:40,-1.0,305
2022-02-24T10:00:33,0.0,306
2022-05-15T10:03:00,0.0,321
2022-05-16T12:47:00,2.0,322
2022-05-16T15:06:00,0.0,323
2022-05-18T20:07:00,0.0,324
2022-05-19T10:09:00,2.0,325
2022-05-19T16:19:00,0.0,326
2022-05-19T20:34:00,-2.0,327
2022-05-20T15:02:00,-1.0,328
