time_point,emotion_value,entry_id
2024-11-09T12:05:19,-1.0,5114
2024-11-09T17:01:38,-1.0,5115
2024-11-10T17:31:51,-2.0,5116
2024-11-12T12:04:05,0.0,5117
2024-11-12T17:37:52,-2.0,5118
2024-11-14T17:03:01,-2.0,5119
2024-11-15T12:01:52,0.0,5120
2024-11-15T17:11:14,-1.0,5121
2024-11-17T17:03:13,-2.0,5122
2024-11-18T12:43:20,0.0,5123
2024-11-19T12:46:05,0.0,5124
2024-11-19T17:01:43,-2.0,5125
2024-11-19T22:04:29,-2.0,5126
2024-11-20T12:05:22,1.0,5127
2024-11-20T17:02:53,0.0,5128
2024-11-21T12:31:38,1.0,5129
2024-11-21T22:21:18,-1.0,5130
2024-11-22T12:06:14,0.0,5131
2024-11-22T17:03:34,-2.0,5132
2024-11-22T22:03:05,-2.0,5133
