time_point,emotion_value,entry_id
2022-03-06T10:18:28,-1.0,1537
2022-03-06T16:18:51,1.0,1538
2022-03-06T20:00:26,0.0,1539
2022-03-07T11:11:02,0.0,1540
2022-03-07T15:02:23,1.0,1541
2022-03-07T20:01:12,-1.0,1542
2022-03-08T10:03:50,1.0,1543
2022-03-08T16:09:48,-1.0,1544
2022-03-08T20:20:04,-1.0,1545
2022-03-09T12:22:46,-1.0,1546
2022-03-09T15:59:11,-2.0,1547
2022-03-09T22:09:52,1.0,1548
2022-03-10T11:13:58,1.0,1549
2022-03-10T17:22:04,1.0,1550
2022-03-10T20:00:28,-2.0,1551
2022-03-11T10:07:33,-1.0,1552
2022-03-11T16:05:51,-1.0,1553
2022-03-11T20:52:26,0.0,1554
2022-03-12T11:02:09,-2.0,1555
2022-03-12T15:15:32,1.0,1556
2022-03-12T21:13:11,-1.0,1557
2022-03-13T11:45:30,0.0,1558
2022-03-13T16:18:35,-2.0,1559
2022-03-14T11:13:55,-2.0,1560
2022-03-14T16:56:01,0.0,1561
2022-03-14T20:46:00,0.0,1562
2022-03-15T15:00:13,1.0,1524
2022-03-15T20:48:39,1.0,1525
2022-03-16T10:49:41,-1.0,1526
2022-03-16T15:25:21,-1.0,1527
2022-03-16T20:36:04,1.0,1528
2022-03-17T10:54:54,1.0,1529
2022-03-17T16:27:32,-1.0,1530
2022-03-17T21:18:32,1.0,1531
2022-03-18T11:50:47,1.0,1532
2022-03-18T15:29:05,0.0,1533
2022-03-18T21:09:33,2.0,1534
2022-03-19T12:36:19,0.0,1535
2022-03-19T20:12:34,2.0,1536
