time_point,emotion_value,entry_id
2024-09-22T22:54:17,0.0,240
2024-09-23T12:37:06,0.0,241
2024-09-23T22:24:18,0.0,242
2024-09-24T12:01:03,0.0,243
2024-09-24T17:55:09,-2.0,244
2024-09-24T22:00:34,0.0,245
2024-09-25T17:02:37,2.0,246
2024-09-26T12:45:35,1.0,247
2024-09-26T17:33:28,-2.0,248
2024-09-26T22:00:36,-2.0,260
2024-09-27T17:23:44,2.0,261
2024-09-27T22:00:31,-2.0,262
2024-09-28T12:01:15,1.0,263
2024-09-28T22:01:14,0.0,264
2024-09-29T12:12:28,0.0,265
2024-09-29T17:09:26,0.0,266
2024-09-29T22:00:30,-2.0,267
2024-09-30T17:34:00,2.0,268
2024-09-30T22:00:26,1.0,269
2024-10-01T12:18:06,2.0,271
2024-10-01T17:11:59,0.0,272
2024-10-01T22:01:31,2.0,273
2024-10-02T17:29:20,0.0,274
2024-10-02T22:02:11,-2.0,275
2024-10-03T12:08:02,2.0,276
2024-10-03T22:03:42,-2.0,277
2024-10-04T12:47:23,0.0,278
2024-10-04T17:35:28,2.0,287
2024-10-04T22:51:24,1.0,288
