time_point,emotion_value,entry_id
2024-10-26T12:00:25,1.0,11
2024-10-26T17:00:22,0.0,205
2024-10-26T22:00:27,0.0,216
2024-10-27T12:06:58,-2.0,227
2024-10-27T17:12:00,0.0,238
2024-10-27T22:01:50,0.0,259
2024-10-28T12:05:42,-1.0,270
2024-10-28T17:00:20,-1.0,289
2024-10-28T22:19:40,1.0,302
2024-10-29T12:00:13,0.0,303
2024-10-29T17:05:53,-1.0,357
2024-10-29T22:00:18,0.0,372
2024-10-30T12:53:53,-2.0,374
2024-10-30T17:00:15,0.0,375
2024-10-30T22:05:01,-1.0,383
2024-10-31T12:00:56,0.0,399
2024-10-31T17:39:10,0.0,417
2024-10-31T22:00:19,0.0,428
2024-11-01T12:00:18,0.0,564
2024-11-01T17:19:59,0.0,578
2024-11-01T22:31:47,1.0,589
2024-11-02T22:00:22,2.0,600
2024-11-03T12:00:24,1.0,623
2024-11-03T22:00:43,-1.0,634
2024-11-04T12:09:25,0.0,645
2024-11-04T17:34:59,-1.0,646
2024-11-04T22:00:24,0.0,647
2024-11-05T12:02:46,0.0,648
2024-11-05T17:00:20,0.0,649
2024-11-05T22:31:40,2.0,650
2024-11-06T12:20:34,0.0,659
2024-11-06T17:00:24,0.0,670
2024-11-06T22:00:27,1.0,681
2024-11-07T17:01:13,-1.0,685
2024-11-07T22:02:53,0.0,686
2024-11-08T12:02:11,0.0,687
2024-11-08T17:00:33,1.0,688
