time_point,emotion_value,entry_id
2021-06-08T14:10:56,0.0,4979
2021-06-09T16:17:00,-1.0,4980
2021-06-10T21:13:40,-1.0,4981
2021-06-11T13:41:59,-1.0,4982
2021-06-12T17:19:52,1.0,4983
2021-06-13T12:46:57,2.0,4984
2021-06-14T12:36:30,2.0,4985
2021-06-15T20:46:09,2.0,4986
2021-06-18T15:47:46,-1.0,4978
2022-02-10T15:30:07,1.0,4990
2022-02-10T21:45:33,1.0,4991
2022-02-11T11:39:17,2.0,4992
2022-02-11T17:29:13,1.0,4993
2022-02-11T20:11:32,-1.0,4994
2022-02-12T11:45:28,2.0,4995
2022-02-12T15:05:27,0.0,4996
2022-02-12T20:36:45,1.0,4997
2022-02-13T16:03:16,2.0,4998
