time_point,emotion_value,entry_id
2021-05-25T12:01:44,-1.0,2090
2021-05-26T12:14:03,-1.0,2091
2021-05-27T12:01:17,-2.0,2092
2021-05-28T12:01:06,0.0,2093
2021-05-29T12:05:28,1.0,2094
2021-05-30T12:04:38,2.0,2095
2021-05-31T13:25:20,2.0,2096
2021-06-02T12:01:08,1.0,2097
2021-06-03T12:30:28,1.0,2084
2021-06-04T12:47:44,1.0,2085
2021-06-05T13:08:49,0.0,2086
2021-06-06T13:25:16,0.0,2087
2021-06-07T13:40:49,0.0,2088
2021-06-08T12:46:39,1.0,2089
2022-01-26T10:03:01,-1.0,2115
2022-01-26T15:03:33,1.0,2116
2022-01-26T20:09:54,2.0,2117
2022-01-27T10:57:16,2.0,2118
2022-01-27T20:01:41,1.0,2119
2022-01-28T10:38:51,0.0,2120
2022-01-28T15:02:08,-2.0,2121
2022-01-28T20:44:01,0.0,2122
2022-01-29T10:42:45,1.0,2123
2022-01-29T16:53:18,-2.0,2124
2022-01-29T22:11:22,0.0,2125
2022-01-30T11:01:36,2.0,2126
2022-01-30T15:01:14,2.0,2127
2022-01-30T20:21:24,2.0,2128
2022-01-31T10:02:20,-2.0,2129
2022-01-31T15:03:32,-2.0,2130
2022-01-31T20:05:07,0.0,2131
2022-02-02T21:31:44,0.0,2132
2022-02-03T10:38:37,0.0,2133
2022-02-03T15:33:19,1.0,2134
2022-02-03T20:05:24,0.0,2135
2022-02-04T10:01:18,2.0,2098
2022-02-04T15:47:00,2.0,2099
2022-02-04T20:01:15,2.0,2100
2022-02-05T10:32:08,2.0,2101
2022-02-05T15:31:02,1.0,2102
2022-02-05T20:00:48,1.0,2103
2022-02-06T10:01:05,-1.0,2104
2022-02-06T15:22:44,0.0,2105
2022-02-06T20:31:38,0.0,2106
2022-02-07T10:05:40,2.0,2107
2022-02-07T22:01:59,2.0,2108
2022-02-08T10:20:58,-1.0,2109
2022-02-08T15:10:30,-2.0,2110
2022-02-08T20:11:07,0.0,2111
2022-02-09T10:19:20,0.0,2112
2022-02-09T15:24:07,1.0,2113
2022-02-09T20:11:45,-2.0,2114
2022-05-04T11:38:00,-2.0,2149
2022-05-04T15:01:00,1.0,2150
2022-05-04T20:01:00,-2.0,2151
2022-05-05T10:04:00,0.0,2152
2022-05-05T15:01:00,1.0,2153
2022-05-05T20:04:00,0.0,2154
2022-05-06T10:18:00,2.0,2155
2022-05-06T15:02:00,0.0,2156
2022-05-06T20:01:00,-2.0,2157
2022-05-07T10:25:00,-2.0,2158
2022-05-07T15:30:00,-1.0,2159
2022-05-07T20:10:00,0.0,2160
2022-05-08T12:20:00,1.0,2161
2022-05-08T16:14:00,1.0,2162
2022-05-08T20:01:00,0.0,2163
2022-05-09T10:02:00,-1.0,2164
2022-05-09T15:14:00,-2.0,2165
2022-05-09T20:02:00,0.0,2166
2022-05-10T10:16:00,2.0,2167
2022-05-10T15:03:00,1.0,2168
2022-05-10T20:05:00,0.0,2169
2022-05-11T10:27:00,2.0,2170
2022-05-11T16:15:00,1.0,2171
2022-05-11T21:53:00,0.0,2172
2022-05-12T10:08:00,2.0,2173
2022-05-12T16:20:00,0.0,2174
2022-05-12T20:01:00,0.0,2175
2022-05-13T10:00:00,-2.0,2136
2022-05-13T15:59:00,2.0,2137
2022-05-13T20:08:00,-2.0,2138
2022-05-14T10:00:00,2.0,2139
2022-05-14T16:35:00,0.0,2140
2022-05-14T20:44:00,0.0,2141
2022-05-15T10:26:00,-1.0,2142
2022-05-15T15:00:00,-2.0,2143
2022-05-15T20:00:00,0.0,2144
2022-05-16T15:01:00,2.0,2145
2022-05-16T20:02:00,0.0,2146
2022-05-17T10:00:00,-2.0,2147
2022-05-17T15:03:00,0.0,2148
2022-09-01T20:11:03,0.0,2193
2022-09-02T10:00:56,-2.0,2194
2022-09-02T20:00:48,-2.0,2195
2022-09-03T10:04:33,-2.0,2196
2022-09-03T15:26:33,-2.0,2197
2022-09-03T20:01:16,0.0,2198
2022-09-04T10:14:52,-2.0,2199
2022-09-04T15:00:51,0.0,2200
2022-09-05T11:02:00,0.0,2201
2022-09-05T15:20:30,0.0,2202
2022-09-05T20:03:12,-2.0,2203
2022-09-06T10:23:49,0.0,2204
2022-09-06T15:00:50,-1.0,2205
2022-09-06T20:14:44,0.0,2206
2022-09-07T10:27:24,-1.0,2207
2022-09-07T16:15:18,-2.0,2208
