time_point,emotion_value,entry_id
2024-08-09T12:02:09,-2.0,4286
2024-08-09T17:01:20,-2.0,4287
2024-08-10T17:01:30,-2.0,4288
2024-08-11T12:58:01,-2.0,4289
2024-08-11T17:50:03,0.0,4290
2024-08-11T22:35:40,-2.0,4291
2024-08-12T12:39:26,1.0,4292
2024-08-12T17:25:58,-2.0,4293
2024-08-12T22:21:55,-2.0,4294
2024-08-13T12:37:43,0.0,4295
2024-08-13T17:01:16,-2.0,4296
2024-08-13T22:13:00,-2.0,4297
2024-08-14T12:36:31,-2.0,4298
2024-08-14T17:18:58,-2.0,4299
2024-08-14T22:08:57,1.0,4300
2024-08-15T12:34:03,1.0,4301
2024-08-15T17:07:11,-2.0,4302
2024-08-15T22:02:08,-2.0,4303
2024-08-16T12:01:38,1.0,4304
2024-08-16T17:04:45,-2.0,4305
2024-08-16T22:22:11,1.0,4306
2024-08-17T22:02:12,-2.0,4307
2024-08-18T12:51:28,-2.0,4308
2024-08-18T17:29:54,-2.0,4309
2024-08-18T22:05:07,-2.0,4310
2024-08-19T12:10:00,-2.0,4311
2024-08-19T17:13:51,-2.0,4312
2024-08-19T22:01:21,-2.0,4313
2024-08-20T12:01:12,0.0,4314
2024-08-20T17:01:19,-2.0,4315
2024-08-20T22:40:39,-2.0,4316
2024-08-21T12:31:02,1.0,4317
2024-08-21T17:01:59,1.0,4318
2024-08-21T22:01:25,0.0,4319
2024-08-22T12:06:34,0.0,4320
2024-08-22T17:25:34,-2.0,4321
2024-08-22T22:20:11,-1.0,4322
2024-08-23T12:54:26,-1.0,4323
2024-08-23T17:13:55,0.0,4324
