time_point,emotion_value,entry_id
2024-06-12T17:00:28,1.0,3814
2024-06-12T22:00:58,1.0,3815
2024-06-13T12:00:28,1.0,3816
2024-06-13T17:00:26,0.0,3817
2024-06-14T12:00:29,-1.0,3818
2024-06-14T17:13:21,1.0,3819
2024-06-15T12:01:06,-1.0,3820
2024-06-15T17:57:43,2.0,3821
2024-06-15T22:52:13,1.0,3822
2024-06-16T12:00:24,0.0,3823
2024-06-16T17:14:26,1.0,3824
2024-06-18T12:08:16,-2.0,3825
2024-06-22T17:34:04,-1.0,3835
2024-06-23T12:08:54,-1.0,3836
2024-06-23T17:48:36,-1.0,3837
2024-06-23T22:13:18,1.0,3838
2024-06-24T12:59:07,-1.0,3839
2024-06-24T17:40:54,2.0,3840
2024-06-24T22:24:04,0.0,3841
2024-06-25T17:23:25,0.0,3842
