time_point,emotion_value,entry_id
2024-10-31T12:01:26,-1.0,2627
2024-10-31T17:17:26,1.0,2628
2024-10-31T22:00:53,1.0,2629
2024-11-01T12:50:52,0.0,2630
2024-11-01T17:05:20,1.0,2631
2024-11-01T22:47:38,0.0,2633
2024-11-02T12:00:59,1.0,2634
2024-11-02T22:01:22,1.0,2635
2024-11-03T12:01:28,0.0,2636
2024-11-03T17:01:12,-1.0,2637
2024-11-03T22:21:05,-2.0,2638
2024-11-04T12:12:01,-1.0,2639
2024-11-04T17:05:06,-1.0,2640
2024-11-04T22:01:04,0.0,2641
2024-11-05T12:27:43,1.0,2642
2024-11-05T17:05:00,0.0,2644
2024-11-05T22:01:13,0.0,2645
2024-11-06T12:12:13,0.0,2646
2024-11-06T17:01:24,-2.0,2647
2024-11-06T22:07:39,-1.0,2648
2024-11-07T12:30:34,1.0,2649
2024-11-07T22:26:29,-1.0,2650
2024-11-08T12:27:27,-1.0,2651
2024-11-08T17:38:55,0.0,2652
2024-11-08T22:41:39,1.0,2653
2024-11-09T12:20:12,0.0,2656
2024-11-09T17:20:55,0.0,2657
2024-11-09T22:20:08,0.0,2658
2024-11-10T12:03:48,0.0,2659
2024-11-10T17:03:03,0.0,2660
2024-11-10T22:08:15,0.0,2661
2024-11-11T12:14:50,-2.0,2662
2024-11-11T17:36:48,0.0,2663
2024-11-11T22:03:14,1.0,2664
2024-11-12T12:49:35,1.0,2665
2024-11-12T17:10:23,1.0,2667
2024-11-12T22:46:04,2.0,2668
2024-11-13T12:26:01,1.0,2669
2024-11-13T17:47:46,1.0,2670
2024-11-13T22:32:59,0.0,2671
