time_point,emotion_value,entry_id
2024-07-27T12:01:56,1.0,5275
2024-07-27T22:28:03,1.0,5276
2024-07-28T22:21:29,0.0,5277
2024-07-29T12:48:45,-1.0,5278
2024-07-29T17:04:54,0.0,5279
2024-07-29T22:11:21,0.0,5280
2024-07-30T12:04:27,-2.0,5281
2024-07-30T17:05:05,1.0,5282
2024-07-30T22:12:01,0.0,5283
2024-07-31T12:26:38,1.0,5284
2024-07-31T17:13:52,1.0,5285
2024-07-31T22:04:44,1.0,5286
2024-08-01T12:11:56,0.0,5287
2024-08-01T22:04:51,2.0,1
2024-08-02T12:11:15,-1.0,2
2024-08-02T17:14:29,1.0,3
2024-08-02T22:00:54,2.0,4
2024-08-03T12:35:09,0.0,5
2024-08-03T22:08:43,0.0,6
2024-08-04T12:15:19,1.0,7
2024-08-04T17:06:29,0.0,8
2024-08-04T22:11:07,-1.0,9
2024-08-05T12:07:20,1.0,10
2024-08-05T17:20:05,1.0,12
2024-08-05T22:04:57,-1.0,13
2024-08-06T12:42:26,1.0,14
2024-08-06T17:26:52,2.0,15
2024-08-06T22:01:46,2.0,16
2024-08-07T17:21:58,1.0,17
2024-08-07T22:30:57,2.0,18
2024-08-08T17:10:03,1.0,19
2024-08-08T22:21:20,2.0,20
2024-08-09T12:09:19,1.0,21
2024-08-09T17:00:26,-1.0,206
