time_point,emotion_value,entry_id
2024-11-07T12:05:07,-2.0,2954
2024-11-07T17:07:26,2.0,2955
2024-11-08T12:01:26,-1.0,2956
2024-11-08T17:01:58,2.0,2957
2024-11-08T22:24:26,2.0,2958
2024-11-09T12:01:47,2.0,2960
2024-11-09T17:04:01,2.0,2961
2024-11-09T22:01:54,1.0,2962
2024-11-10T12:17:09,0.0,2963
2024-11-10T22:01:57,-1.0,2964
2024-11-11T12:47:25,-2.0,2965
2024-11-11T22:01:55,0.0,2966
2024-11-12T12:24:21,-1.0,2967
2024-11-12T17:23:51,0.0,2968
2024-11-12T22:21:45,1.0,2969
2024-11-13T12:18:40,0.0,2971
