time_point,emotion_value,entry_id
2024-11-11T12:34:49,-2.0,4136
2024-11-11T17:01:14,1.0,4137
2024-11-11T22:03:30,-1.0,4138
2024-11-12T17:39:46,1.0,4139
2024-11-12T22:01:06,-2.0,4140
2024-11-13T17:02:11,1.0,4141
2024-11-13T22:01:07,-1.0,4142
2024-11-14T12:11:11,-2.0,4143
2024-11-14T17:00:12,-2.0,4144
2024-11-14T22:08:36,-1.0,4145
2024-11-15T12:12:01,0.0,4146
2024-11-15T17:07:05,1.0,4147
2024-11-15T22:00:21,1.0,4148
2024-11-16T12:00:32,2.0,4149
2024-11-16T17:15:29,-1.0,4150
2024-11-16T22:06:48,2.0,4151
2024-11-17T17:01:16,0.0,4152
2024-11-18T12:00:57,-2.0,4153
