time_point,emotion_value,entry_id
2021-06-08T17:17:27,-2.0,3218
2021-06-09T12:07:16,-2.0,3219
2022-01-21T10:04:51,0.0,3233
2022-01-21T16:04:56,0.0,3234
2022-01-21T20:02:10,0.0,3235
2022-01-22T10:04:21,0.0,3236
2022-01-22T15:01:20,0.0,3237
2022-01-22T20:01:02,0.0,3238
2022-01-23T10:09:42,0.0,3239
2022-01-23T15:01:42,0.0,3240
2022-01-23T20:01:12,0.0,3241
2022-01-24T10:03:24,0.0,3242
2022-01-24T15:11:08,0.0,3243
2022-01-24T20:12:28,0.0,3244
2022-01-25T11:00:11,0.0,3245
2022-01-25T15:20:00,0.0,3246
2022-01-25T20:01:23,0.0,3247
2022-01-26T10:02:53,0.0,3248
2022-01-26T15:01:13,0.0,3249
2022-01-26T20:01:19,0.0,3250
2022-01-27T10:02:22,0.0,3251
2022-01-27T20:06:00,0.0,3252
2022-01-28T15:16:43,0.0,3253
2022-01-28T20:16:01,0.0,3254
2022-01-29T10:01:14,2.0,3255
2022-01-29T15:02:03,0.0,3256
2022-01-29T20:01:13,0.0,3257
2022-01-30T10:01:09,0.0,3220
2022-01-30T15:15:02,0.0,3221
2022-01-30T20:21:25,0.0,3222
2022-01-31T10:02:57,0.0,3223
2022-01-31T15:17:13,0.0,3224
2022-01-31T20:22:38,0.0,3225
2022-02-02T22:44:44,0.0,3226
2022-02-03T10:10:37,0.0,3227
2022-02-03T15:01:22,0.0,3228
2022-02-03T20:13:43,0.0,3229
2022-02-04T10:17:47,0.0,3230
2022-02-04T15:01:16,0.0,3231
2022-02-04T20:05:32,0.0,3232
2022-04-22T20:18:00,0.0,3275
2022-04-23T10:01:00,0.0,3276
2022-04-23T15:01:00,0.0,3277
2022-04-23T20:00:00,0.0,3278
2022-04-24T10:04:00,0.0,3279
2022-04-24T15:12:00,0.0,3280
2022-04-24T20:00:00,0.0,3281
2022-04-25T10:02:00,0.0,3282
2022-04-25T15:00:00,0.0,3283
2022-04-25T20:02:00,0.0,3284
2022-04-26T10:08:00,0.0,3285
2022-04-26T15:08:00,0.0,3286
2022-04-26T20:50:00,0.0,3287
2022-04-27T10:01:00,0.0,3288
2022-04-27T15:04:00,0.0,3289
2022-04-27T20:20:00,0.0,3290
2022-04-28T10:22:00,0.0,3291
2022-04-28T15:04:00,0.0,3292
2022-04-28T20:20:00,0.0,3293
2022-04-29T10:00:00,0.0,3294
2022-04-29T15:28:00,0.0,3295
2022-04-29T20:00:00,0.0,3296
2022-04-30T10:01:00,0.0,3297
2022-04-30T15:00:00,0.0,3298
2022-04-30T20:03:00,0.0,3299
2022-05-01T10:05:00,0.0,3258
2022-05-01T15:00:00,0.0,3259
2022-05-01T20:00:00,0.0,3260
2022-05-02T10:00:00,0.0,3261
2022-05-02T15:01:00,0.0,3262
2022-05-02T20:00:00,0.0,3263
2022-05-03T10:00:00,0.0,3264
2022-05-03T15:11:00,0.0,3265
2022-05-03T20:01:00,0.0,3266
2022-05-04T10:00:00,0.0,3267
2022-05-04T15:31:00,0.0,3268
2022-05-04T20:00:00,0.0,3269
2022-05-05T10:00:00,0.0,3270
2022-05-05T15:03:00,0.0,3271
2022-05-05T20:06:00,0.0,3272
2022-05-06T10:00:00,0.0,3273
2022-05-06T15:55:00,0.0,3274
2022-08-29T20:44:14,0.0,3317
2022-08-30T10:00:16,0.0,3318
2022-08-30T16:40:14,0.0,3319
2022-08-30T20:14:29,0.0,3320
2022-08-31T10:06:29,0.0,3321
2022-08-31T15:28:00,0.0,3322
2022-08-31T20:20:10,0.0,3323
2022-09-01T10:11:12,0.0,3324
2022-09-01T15:06:05,0.0,3325
2022-09-01T20:05:12,0.0,3326
2022-09-02T10:00:45,0.0,3327
2022-09-02T15:00:42,0.0,3328
2022-09-02T20:15:55,0.0,3329
2022-09-03T10:00:39,0.0,3330
2022-09-03T15:01:02,0.0,3331
2022-09-03T20:01:13,0.0,3332
2022-09-04T10:03:45,0.0,3333
2022-09-04T15:00:52,0.0,3334
2022-09-04T20:07:30,0.0,3335
2022-09-05T10:12:07,0.0,3336
2022-09-05T15:36:36,0.0,3337
2022-09-05T21:50:23,0.0,3338
2022-09-06T10:00:54,0.0,3339
2022-09-06T15:26:31,0.0,3340
2022-09-06T20:00:44,0.0,3341
2022-09-07T10:00:58,0.0,3300
2022-09-07T15:01:07,0.0,3301
2022-09-07T20:03:41,0.0,3302
2022-09-08T10:08:06,0.0,3303
2022-09-08T15:55:21,0.0,3304
2022-09-08T20:04:36,0.0,3305
2022-09-09T10:01:16,0.0,3306
2022-09-09T15:08:06,0.0,3307
2022-09-09T21:17:27,0.0,3308
2022-09-10T10:03:18,0.0,3309
2022-09-10T15:34:40,0.0,3310
2022-09-10T20:17:43,0.0,3311
2022-09-11T10:46:04,0.0,3312
2022-09-11T15:08:16,0.0,3313
2022-09-11T20:03:57,0.0,3314
2022-09-12T10:03:07,0.0,3315
2022-09-12T15:47:35,0.0,3316
2023-03-08T21:02:32,0.0,3359
2023-03-09T10:01:16,0.0,3360
2023-03-09T16:30:30,0.0,3361
2023-03-09T20:13:11,0.0,3362
2023-03-10T10:04:01,0.0,3363
2023-03-10T15:12:04,0.0,3364
2023-03-10T20:07:48,0.0,3365
2023-03-11T10:08:38,0.0,3366
2023-03-11T16:03:19,0.0,3367
2023-03-11T20:27:04,0.0,3368
2023-03-12T11:19:27,0.0,3369
2023-03-12T15:48:01,0.0,3370
2023-03-12T21:59:50,0.0,3371
2023-03-13T10:03:16,0.0,3372
2023-03-13T15:06:51,0.0,3373
2023-03-13T20:05:57,0.0,3374
2023-03-14T10:09:18,0.0,3375
2023-03-14T15:54:34,0.0,3376
2023-03-14T20:10:16,0.0,3377
2023-03-15T10:08:13,0.0,3378
2023-03-15T15:03:09,0.0,3379
2023-03-15T20:01:13,0.0,3380
2023-03-16T10:05:44,0.0,3381
2023-03-16T15:15:37,0.0,3382
2023-03-16T20:13:35,0.0,3383
2023-03-17T10:23:01,0.0,3342
2023-03-17T15:28:38,0.0,3343
2023-03-17T20:06:28,0.0,3344
2023-03-18T10:00:53,0.0,3345
2023-03-18T17:20:16,0.0,3346
2023-03-18T20:12:32,0.0,3347
2023-03-19T10:02:47,0.0,3348
2023-03-19T15:01:01,0.0,3349
2023-03-19T21:05:44,0.0,3350
2023-03-20T10:09:48,0.0,3351
2023-03-20T15:39:50,0.0,3352
2023-03-20T20:37:23,0.0,3353
2023-03-21T10:02:28,0.0,3354
2023-03-21T15:00:46,0.0,3355
2023-03-21T20:27:54,0.0,3356
2023-03-22T10:00:53,0.0,3357
2023-03-22T15:01:40,0.0,3358
2023-06-22T10:35:44,0.0,3398
2023-06-22T15:05:38,0.0,3399
2023-06-22T20:27:22,0.0,3400
2023-06-23T10:23:07,0.0,3401
2023-06-23T15:04:41,0.0,3402
2023-06-23T20:02:45,0.0,3403
2023-06-24T10:07:31,0.0,3404
2023-06-24T15:18:29,0.0,3405
2023-06-24T20:03:39,0.0,3406
2023-06-25T10:06:39,0.0,3407
2023-06-25T15:16:01,0.0,3408
2023-06-25T20:27:20,0.0,3409
2023-06-26T15:00:43,0.0,3410
2023-06-26T20:00:56,0.0,3411
2023-06-27T10:03:48,0.0,3412
2023-06-27T15:16:34,0.0,3413
2023-06-27T20:10:17,0.0,3414
2023-06-28T10:08:32,0.0,3415
2023-06-28T15:10:28,0.0,3416
2023-06-28T20:05:58,0.0,3417
2023-06-29T10:04:44,0.0,3418
2023-06-29T15:10:11,0.0,3419
2023-06-29T21:05:50,0.0,3420
2023-06-30T10:02:32,0.0,3421
2023-06-30T15:45:57,0.0,3422
2023-06-30T20:07:36,0.0,3423
2023-07-01T11:51:41,0.0,3384
2023-07-01T15:03:58,0.0,3385
2023-07-01T20:40:15,0.0,3386
2023-07-02T10:41:15,0.0,3387
2023-07-02T15:48:33,0.0,3388
2023-07-02T22:00:59,0.0,3389
2023-07-03T10:20:42,0.0,3390
2023-07-03T17:00:48,0.0,3391
2023-07-03T20:33:17,0.0,3392
2023-07-04T11:08:22,0.0,3393
2023-07-04T16:10:01,0.0,3394
2023-07-05T10:00:50,0.0,3395
2023-07-05T15:30:37,0.0,3396
2023-07-05T20:24:28,0.0,3397
