epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.9059860110282898,,,,,
0,65,,,0.6934748888015747,17531564.0,0.9017297029495239,1.038244605064392,0.9017297029495239
0,65,1.063470721244812,,,,,,
1,99,,0.9617569446563721,,,,,
1,131,,,0.6762336492538452,17334346.0,0.892672598361969,1.0221985578536987,0.892672598361969
1,131,0.9302845001220703,,,,,,
2,149,,0.9055842757225037,,,,,
2,197,,,0.6719343066215515,15158424.0,0.8629488348960876,1.0552688837051392,0.8629488348960876
2,197,0.9211632013320923,,,,,,
3,199,,0.9212932586669922,,,,,
3,249,,0.9610819220542908,,,,,
3,263,,,0.6660358309745789,15739941.0,0.8687548041343689,1.0381109714508057,0.8687548041343689
3,263,0.9159844517707825,,,,,,
4,299,,0.9366472959518433,,,,,
4,329,,,0.6735087633132935,15118533.0,0.8782158493995667,1.0504813194274902,0.8782158493995667
4,329,0.9027313590049744,,,,,,
5,349,,0.9319729804992676,,,,,
5,395,,,0.64441978931427,14441153.0,0.8411906361579895,1.0358107089996338,0.8411906361579895
5,395,0.902275562286377,,,,,,
6,399,,0.8598430156707764,,,,,
6,449,,0.878091037273407,,,,,
6,461,,,0.6536327004432678,13776072.0,0.8382050395011902,1.0562068223953247,0.8382050395011902
6,461,0.8939427733421326,,,,,,
7,499,,0.8392969369888306,,,,,
7,527,,,0.6188802719116211,17206694.0,0.8105670809745789,0.9728665947914124,0.8105670809745789
7,527,0.881198525428772,,,,,,
8,549,,0.7818874716758728,,,,,
8,593,,,0.624351978302002,15660283.0,0.8130472898483276,0.9993184208869934,0.8130472898483276
8,593,0.8734292387962341,,,,,,
9,599,,0.9381462335586548,,,,,
9,649,,0.8098081350326538,,,,,
9,659,,,0.5796674489974976,15433933.0,0.7688582539558411,0.9497358202934265,0.7688582539558411
9,659,0.8738501667976379,,,,,,
10,699,,0.8216758370399475,,,,,
10,725,,,0.6166117787361145,14783312.0,0.8107795715332031,1.0035276412963867,0.8107795715332031
10,725,0.8684911131858826,,,,,,
11,749,,0.8561325669288635,,,,,
11,791,,,0.5638196468353271,15818039.0,0.7480856776237488,0.9296913146972656,0.7480856776237488
11,791,0.857388436794281,,,,,,
12,799,,0.8157604336738586,,,,,
12,849,,0.852728545665741,,,,,
12,857,,,0.5611844658851624,13593481.0,0.7384502291679382,0.9577438235282898,0.7384502291679382
12,857,0.8445464372634888,,,,,,
13,899,,0.766689121723175,,,,,
13,923,,,0.5862206816673279,13171458.0,0.7797011733055115,0.983323872089386,0.7797011733055115
13,923,0.8452234268188477,,,,,,
14,949,,0.7719548344612122,,,,,
14,989,,,0.5472031831741333,14348195.0,0.7350024580955505,0.934843897819519,0.7350024580955505
14,989,0.834980845451355,,,,,,
15,999,,0.822889506816864,,,,,
15,1049,,0.8183540105819702,,,,,
15,1055,,,0.5415073037147522,14160779.0,0.7338887453079224,0.9271742701530457,0.7338887453079224
15,1055,0.8276280164718628,,,,,,
16,1099,,0.8375755548477173,,,,,
16,1121,,,0.5242682695388794,12849448.0,0.7020390629768372,0.9276830554008484,0.7020390629768372
16,1121,0.8316145539283752,,,,,,
17,1149,,0.8168041110038757,,,,,
17,1187,,,0.5094558596611023,13562609.0,0.6828335523605347,0.900715172290802,0.6828335523605347
17,1187,0.8208059668540955,,,,,,
18,1199,,0.7845016121864319,,,,,
18,1249,,0.776619553565979,,,,,
18,1253,,,0.5232258439064026,12826231.0,0.7067080140113831,0.9266932606697083,0.7067080140113831
18,1253,0.8174613118171692,,,,,,
19,1299,,0.7290335893630981,,,,,
19,1319,,,0.49935564398765564,10791133.0,0.6679686903953552,0.9332602620124817,0.6679686903953552
19,1319,0.8039218187332153,,,,,,
20,1349,,0.7601967453956604,,,,,
20,1385,,,0.50113844871521,11552597.0,0.6687217354774475,0.9248445630073547,0.6687217354774475
20,1385,0.803777277469635,,,,,,
21,1399,,0.8017917275428772,,,,,
21,1449,,0.7988085150718689,,,,,
21,1451,,,0.496842622756958,13366629.0,0.6675291061401367,0.8909623026847839,0.6675291061401367
21,1451,0.8050827980041504,,,,,,
22,1499,,0.783582866191864,,,,,
22,1517,,,0.464043527841568,12367097.0,0.6310063600540161,0.8694010376930237,0.6310063600540161
22,1517,0.7909902334213257,,,,,,
23,1549,,0.8124505281448364,,,,,
23,1583,,,0.48661890625953674,11939525.0,0.6496363282203674,0.9069501161575317,0.6496363282203674
23,1583,0.7831284403800964,,,,,,
24,1599,,0.7452161312103271,,,,,
24,1649,,0.8377587795257568,,,,,
24,1649,,,0.48537445068359375,11015905.0,0.6557957530021667,0.9137341380119324,0.6557957530021667
24,1649,0.7759637832641602,,,,,,
25,1699,,0.8557177782058716,,,,,
25,1715,,,0.4728448688983917,13280501.0,0.6578174233436584,0.86170893907547,0.6578174233436584
25,1715,0.7786641716957092,,,,,,
26,1749,,0.7477291226387024,,,,,
26,1781,,,0.4728148281574249,11396971.0,0.6301904916763306,0.8897585868835449,0.6301904916763306
26,1781,0.7861042022705078,,,,,,
27,1799,,0.7542135119438171,,,,,
27,1847,,,0.466470330953598,11682088.0,0.6270438432693481,0.8836563229560852,0.6270438432693481
27,1847,0.7840452790260315,,,,,,
28,1849,,0.8062106966972351,,,,,
28,1899,,0.7618764638900757,,,,,
28,1913,,,0.4911561608314514,10915613.0,0.6548057794570923,0.9143155813217163,0.6548057794570923
28,1913,0.7753742933273315,,,,,,
29,1949,,0.8563914895057678,,,,,
29,1979,,,0.49259284138679504,12823779.0,0.6509946584701538,0.8988587260246277,0.6509946584701538
29,1979,0.7802340984344482,,,,,,
