epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.9273712635040283,,,,,
0,65,,,0.6999123692512512,14612101.0,0.9043166041374207,1.0902917385101318,0.9043166041374207
0,65,1.00019109249115,,,,,,
1,99,,0.9939464926719666,,,,,
1,131,,,0.6711142659187317,15349627.0,0.8657702207565308,1.0551326274871826,0.8657702207565308
1,131,0.9405374526977539,,,,,,
2,149,,0.8912997841835022,,,,,
2,197,,,0.6509661078453064,15476281.0,0.8431479334831238,1.028830647468567,0.8431479334831238
2,197,0.9131225943565369,,,,,,
3,199,,0.8562829494476318,,,,,
3,249,,0.7642820477485657,,,,,
3,263,,,0.6757891774177551,18583274.0,0.8883218169212341,1.013637661933899,0.8883218169212341
3,263,0.9002397656440735,,,,,,
4,299,,0.9534100294113159,,,,,
4,329,,,0.6315966844558716,14815222.0,0.8190787434577942,1.0165847539901733,0.8190787434577942
4,329,0.8928418755531311,,,,,,
5,349,,0.8889110684394836,,,,,
5,395,,,0.6015716791152954,14368827.0,0.7942280769348145,0.9911989569664001,0.7942280769348145
5,395,0.8772420883178711,,,,,,
6,399,,0.9987866282463074,,,,,
6,449,,0.8335610032081604,,,,,
6,461,,,0.5681769847869873,14518933.0,0.7501446008682251,0.9496482014656067,0.7501446008682251
6,461,0.8606809377670288,,,,,,
7,499,,0.7846641540527344,,,,,
7,527,,,0.5712067484855652,13511715.0,0.764747679233551,0.9622309803962708,0.764747679233551
7,527,0.8459683656692505,,,,,,
8,549,,0.8214328289031982,,,,,
8,593,,,0.5289664268493652,14719439.0,0.7155186533927917,0.9100052118301392,0.7155186533927917
8,593,0.8398935794830322,,,,,,
9,599,,0.7497967481613159,,,,,
9,649,,0.8587196469306946,,,,,
9,659,,,0.5246061682701111,13143238.0,0.7000519037246704,0.9170316457748413,0.7000519037246704
9,659,0.8201547265052795,,,,,,
10,699,,0.7949642539024353,,,,,
10,725,,,0.5517911911010742,13937991.0,0.7206136584281921,0.9378768801689148,0.7206136584281921
10,725,0.8261748552322388,,,,,,
11,749,,0.8143002390861511,,,,,
11,791,,,0.477172315120697,13965758.0,0.647439181804657,0.8656275868415833,0.647439181804657
11,791,0.8025469183921814,,,,,,
12,799,,0.711908757686615,,,,,
12,849,,0.8523800373077393,,,,,
12,857,,,0.5059233903884888,13081819.0,0.6831250190734863,0.8998960256576538,0.6831250190734863
12,857,0.7933701872825623,,,,,,
13,899,,0.8407384157180786,,,,,
13,923,,,0.4728713035583496,13865521.0,0.6300987005233765,0.8639593124389648,0.6300987005233765
13,923,0.7825475335121155,,,,,,
14,949,,0.6667621731758118,,,,,
14,989,,,0.46347862482070923,13296673.0,0.6217964887619019,0.8586106300354004,0.6217964887619019
14,989,0.7751369476318359,,,,,,
15,999,,0.7504409551620483,,,,,
15,1049,,0.7889621257781982,,,,,
15,1055,,,0.44944167137145996,13112717.0,0.6106456518173218,0.8505147099494934,0.6106456518173218
15,1055,0.7676448225975037,,,,,,
16,1099,,0.7221834659576416,,,,,
16,1121,,,0.4413944184780121,13810176.0,0.5984736680984497,0.8318331837654114,0.5984736680984497
16,1121,0.769737958908081,,,,,,
17,1149,,0.7866179347038269,,,,,
17,1187,,,0.45098957419395447,11506419.0,0.5974775552749634,0.8700757622718811,0.5974775552749634
17,1187,0.7515648007392883,,,,,,
18,1199,,0.7271108031272888,,,,,
18,1249,,0.7405539751052856,,,,,
18,1253,,,0.42458027601242065,11825882.0,0.5750212669372559,0.8312749862670898,0.5750212669372559
18,1253,0.7335103154182434,,,,,,
19,1299,,0.8101637363433838,,,,,
19,1319,,,0.4262067973613739,10861375.0,0.5844992995262146,0.8549816012382507,0.5844992995262146
19,1319,0.7498835921287537,,,,,,
20,1349,,0.7839605808258057,,,,,
20,1385,,,0.4036084711551666,12010800.0,0.5575968027114868,0.8099029660224915,0.5575968027114868
20,1385,0.749763548374176,,,,,,
21,1399,,0.74773108959198,,,,,
21,1449,,0.7581409811973572,,,,,
21,1451,,,0.427523136138916,12977710.0,0.5977171659469604,0.818651556968689,0.5977171659469604
21,1451,0.7441298961639404,,,,,,
22,1499,,0.7040092349052429,,,,,
22,1517,,,0.41955962777137756,11799010.0,0.5708248019218445,0.8320684432983398,0.5708248019218445
22,1517,0.741657555103302,,,,,,
23,1549,,0.8436694741249084,,,,,
23,1583,,,0.38104158639907837,10166907.0,0.524228036403656,0.804774284362793,0.524228036403656
23,1583,0.7322306632995605,,,,,,
24,1599,,0.6984575390815735,,,,,
24,1649,,0.7147586345672607,,,,,
24,1649,,,0.40933674573898315,11499509.0,0.5789885520935059,0.8232231736183167,0.5789885520935059
24,1649,0.7198115587234497,,,,,,
25,1699,,0.6441381573677063,,,,,
25,1715,,,0.3906715512275696,11495581.0,0.5408746004104614,0.8044198155403137,0.5408746004104614
25,1715,0.7240966558456421,,,,,,
26,1749,,0.7367634773254395,,,,,
26,1781,,,0.3935762047767639,11160504.0,0.5427795052528381,0.8168554306030273,0.5427795052528381
26,1781,0.710746705532074,,,,,,
27,1799,,0.7354575991630554,,,,,
27,1847,,,0.36865392327308655,10761913.0,0.5146258473396301,0.7918235063552856,0.5146258473396301
27,1847,0.7046575546264648,,,,,,
28,1849,,0.6176099181175232,,,,,
28,1899,,0.6751895546913147,,,,,
28,1913,,,0.39061349630355835,11877861.0,0.5329858064651489,0.7884484529495239,0.5329858064651489
28,1913,0.6996564865112305,,,,,,
29,1949,,0.6961658596992493,,,,,
29,1979,,,0.36283358931541443,11027990.0,0.5039439797401428,0.774962306022644,0.5039439797401428
29,1979,0.7031500935554504,,,,,,
