epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,1.1750761270523071,,,,,
0,59,,,0.9058094620704651,5984803.5,1.2003298997879028,1.8216813802719116,1.2003298997879028
0,59,1.4797478914260864,,,,,,
1,99,,1.2953687906265259,,,,,
1,119,,,0.9058789610862732,5978107.5,1.2007108926773071,1.8218657970428467,1.2007108926773071
1,119,1.3798950910568237,,,,,,
2,149,,1.3940218687057495,,,,,
2,179,,,0.9274032711982727,13004113.0,1.1686830520629883,1.6729416847229004,1.1686830520629883
2,179,1.3698152303695679,,,,,,
3,199,,1.6110516786575317,,,,,
3,239,,,0.8974517583847046,12969449.0,1.146915078163147,1.6230340003967285,1.146915078163147
3,239,1.3485291004180908,,,,,,
4,249,,1.2552825212478638,,,,,
4,299,,1.1604163646697998,,,,,
4,299,,,0.8396589756011963,8858116.0,1.1032143831253052,1.6508445739746094,1.1032143831253052
4,299,1.3314632177352905,,,,,,
5,349,,1.392977237701416,,,,,
5,359,,,0.8360432386398315,11482823.0,1.072059154510498,1.5816028118133545,1.072059154510498
5,359,1.3168559074401855,,,,,,
6,399,,0.9778149724006653,,,,,
6,419,,,0.812965989112854,10498265.0,1.0676581859588623,1.5795522928237915,1.0676581859588623
6,419,1.3216546773910522,,,,,,
7,449,,1.4981211423873901,,,,,
7,479,,,0.8163124322891235,12024248.0,1.1181703805923462,1.540466070175171,1.1181703805923462
7,479,1.3200913667678833,,,,,,
8,499,,1.204954743385315,,,,,
8,539,,,0.8368815183639526,9846377.0,1.079900860786438,1.6284526586532593,1.079900860786438
8,539,1.329175591468811,,,,,,
9,549,,1.3235903978347778,,,,,
9,599,,1.2863876819610596,,,,,
9,599,,,0.8207768201828003,9958550.0,1.0919188261032104,1.5856776237487793,1.0919188261032104
9,599,1.3155109882354736,,,,,,
10,649,,1.5656553506851196,,,,,
10,659,,,0.8330745697021484,8579523.0,1.118080496788025,1.6260720491409302,1.118080496788025
10,659,1.3287335634231567,,,,,,
11,699,,1.4025259017944336,,,,,
11,719,,,0.7522221207618713,10628830.0,1.0391260385513306,1.4711352586746216,1.0391260385513306
11,719,1.3343241214752197,,,,,,
12,749,,1.1958085298538208,,,,,
12,779,,,0.8000235557556152,13875916.0,1.0246732234954834,1.5039026737213135,1.0246732234954834
12,779,1.3262885808944702,,,,,,
13,799,,1.649919867515564,,,,,
13,839,,,0.7683511972427368,8267015.0,1.0158473253250122,1.5472402572631836,1.0158473253250122
13,839,1.3167778253555298,,,,,,
14,849,,1.3050758838653564,,,,,
14,899,,1.291776418685913,,,,,
14,899,,,0.6823203563690186,9806909.0,0.8924350142478943,1.444510579109192,0.8924350142478943
14,899,1.2853070497512817,,,,,,
15,949,,1.1432204246520996,,,,,
15,959,,,0.662225604057312,8565811.0,0.8920841217041016,1.4302021265029907,0.8920841217041016
15,959,1.2828717231750488,,,,,,
16,999,,1.1339828968048096,,,,,
16,1019,,,0.6455959677696228,13492761.0,0.8685322403907776,1.3018205165863037,0.8685322403907776
16,1019,1.2890046834945679,,,,,,
17,1049,,1.557827353477478,,,,,
17,1079,,,0.6609257459640503,9241423.0,0.8665637373924255,1.4181022644042969,0.8665637373924255
17,1079,1.2761051654815674,,,,,,
18,1099,,1.2389779090881348,,,,,
18,1139,,,0.6862421631813049,11627250.0,0.8970996141433716,1.3884629011154175,0.8970996141433716
18,1139,1.2739415168762207,,,,,,
19,1149,,1.3901376724243164,,,,,
19,1199,,1.1725629568099976,,,,,
19,1199,,,0.6775379776954651,10431037.0,0.8911076784133911,1.4131232500076294,0.8911076784133911
19,1199,1.2681752443313599,,,,,,
20,1249,,1.2807618379592896,,,,,
20,1259,,,0.6135362982749939,9761972.0,0.8366143703460693,1.3165208101272583,0.8366143703460693
20,1259,1.277132511138916,,,,,,
21,1299,,1.174223780632019,,,,,
21,1319,,,0.6125713586807251,11943008.0,0.8254883885383606,1.3136080503463745,0.8254883885383606
21,1319,1.2628124952316284,,,,,,
22,1349,,1.1873078346252441,,,,,
22,1379,,,0.6167817115783691,9881078.0,0.826901912689209,1.3529571294784546,0.826901912689209
22,1379,1.2799162864685059,,,,,,
23,1399,,1.4312312602996826,,,,,
23,1439,,,0.5834132432937622,10433841.0,0.786563515663147,1.2977973222732544,0.786563515663147
23,1439,1.2717440128326416,,,,,,
24,1449,,1.1627272367477417,,,,,
24,1499,,1.1510974168777466,,,,,
24,1499,,,0.661792516708374,9297233.0,0.8658027052879333,1.4284805059432983,0.8658027052879333
24,1499,1.2601648569107056,,,,,,
25,1549,,1.3089611530303955,,,,,
25,1559,,,0.6702718734741211,8125456.5,0.8816214203834534,1.4142787456512451,0.8816214203834534
25,1559,1.2637827396392822,,,,,,
26,1599,,1.0482491254806519,,,,,
26,1619,,,0.598265528678894,9019125.0,0.798971951007843,1.3366419076919556,0.798971951007843
26,1619,1.2486793994903564,,,,,,
27,1649,,1.4067397117614746,,,,,
27,1679,,,0.5923131108283997,10519586.0,0.7995587587356567,1.287861704826355,0.7995587587356567
27,1679,1.2526450157165527,,,,,,
28,1699,,1.2633920907974243,,,,,
28,1739,,,0.5739746689796448,9471574.0,0.7807022333145142,1.2983297109603882,0.7807022333145142
28,1739,1.258776307106018,,,,,,
29,1749,,1.163673996925354,,,,,
29,1799,,1.2204898595809937,,,,,
29,1799,,,0.6142675280570984,8705378.0,0.8176124691963196,1.3677210807800293,0.8176124691963196
29,1799,1.2558205127716064,,,,,,
