epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.8728565573692322,,,,,
0,70,,,0.713388979434967,16294029.0,0.9315961003303528,1.1340149641036987,0.9315961003303528
0,70,1.0279345512390137,,,,,,
1,99,,0.9195811748504639,,,,,
1,141,,,0.617887020111084,15944647.0,0.8077523112297058,1.0495630502700806,0.8077523112297058
1,141,0.8903318643569946,,,,,,
2,149,,0.8080120086669922,,,,,
2,199,,0.710095226764679,,,,,
2,212,,,0.4753771722316742,12254477.0,0.6416698694229126,0.9365409016609192,0.6416698694229126
2,212,0.7851777076721191,,,,,,
3,249,,0.6210931539535522,,,,,
3,283,,,0.3927536904811859,11152326.0,0.533638060092926,0.857905924320221,0.533638060092926
3,283,0.6870579123497009,,,,,,
4,299,,0.6959076523780823,,,,,
4,349,,0.6257935762405396,,,,,
4,354,,,0.3479516804218292,10084873.0,0.4814535677433014,0.8204848766326904,0.4814535677433014
4,354,0.6421473622322083,,,,,,
5,399,,0.5555679798126221,,,,,
5,425,,,0.32324233651161194,9778507.0,0.440374493598938,0.7985082268714905,0.440374493598938
5,425,0.6006146669387817,,,,,,
6,449,,0.6066817045211792,,,,,
6,496,,,0.31114616990089417,7932546.5,0.42280861735343933,0.804844081401825,0.42280861735343933
6,496,0.5692476630210876,,,,,,
7,499,,0.5556795597076416,,,,,
7,549,,0.5468794703483582,,,,,
7,567,,,0.2670292258262634,7775581.5,0.35909608006477356,0.7499458193778992,0.35909608006477356
7,567,0.5365483164787292,,,,,,
8,599,,0.5023513436317444,,,,,
8,638,,,0.296063631772995,9801631.0,0.4007897675037384,0.7746931910514832,0.4007897675037384
8,638,0.5195916891098022,,,,,,
9,649,,0.526811957359314,,,,,
9,699,,0.5086936354637146,,,,,
9,709,,,0.23881401121616364,6635057.5,0.3316521644592285,0.7519534230232239,0.3316521644592285
9,709,0.5135876536369324,,,,,,
10,749,,0.45996883511543274,,,,,
10,780,,,0.24880562722682953,6977168.0,0.3451116979122162,0.7480245232582092,0.3451116979122162
10,780,0.4900459051132202,,,,,,
11,799,,0.4947069585323334,,,,,
11,849,,0.5172175168991089,,,,,
11,851,,,0.22869324684143066,7165704.5,0.31513819098472595,0.7330498695373535,0.31513819098472595
11,851,0.4884013831615448,,,,,,
12,899,,0.5248684883117676,,,,,
12,922,,,0.22282885015010834,7277828.5,0.3062831163406372,0.7259831428527832,0.3062831163406372
12,922,0.47928839921951294,,,,,,
13,949,,0.4386332035064697,,,,,
13,993,,,0.20169460773468018,6043625.5,0.27545538544654846,0.7156274914741516,0.27545538544654846
13,993,0.4730004370212555,,,,,,
14,999,,0.44816017150878906,,,,,
14,1049,,0.4401896893978119,,,,,
14,1064,,,0.2131648063659668,6639550.5,0.2839670479297638,0.7157588601112366,0.2839670479297638
14,1064,0.4675339162349701,,,,,,
15,1099,,0.45505785942077637,,,,,
15,1135,,,0.17205850780010223,5183508.0,0.23203904926776886,0.7017533779144287,0.23203904926776886
15,1135,0.4523947834968567,,,,,,
16,1149,,0.4015975296497345,,,,,
16,1199,,0.4365742802619934,,,,,
16,1206,,,0.21942508220672607,6449785.5,0.3101174831390381,0.7374995350837708,0.3101174831390381
16,1206,0.4555187523365021,,,,,,
17,1249,,0.46785807609558105,,,,,
17,1277,,,0.20854078233242035,5651746.5,0.2809540629386902,0.7274317741394043,0.2809540629386902
17,1277,0.4570440948009491,,,,,,
18,1299,,0.4472475051879883,,,,,
18,1348,,,0.18247143924236298,5727700.0,0.2503741681575775,0.7013357281684875,0.2503741681575775
18,1348,0.4472270607948303,,,,,,
19,1349,,0.4268634617328644,,,,,
19,1399,,0.41984233260154724,,,,,
19,1419,,,0.19923461973667145,5789066.5,0.29101306200027466,0.7203850150108337,0.29101306200027466
19,1419,0.4378485679626465,,,,,,
20,1449,,0.4403718113899231,,,,,
20,1490,,,0.1715877801179886,5237256.0,0.24347023665905,0.7019011378288269,0.24347023665905
20,1490,0.43548130989074707,,,,,,
21,1499,,0.4503345787525177,,,,,
21,1549,,0.35754215717315674,,,,,
21,1561,,,0.15239299833774567,4682723.0,0.20726273953914642,0.6884281039237976,0.20726273953914642
21,1561,0.4068770110607147,,,,,,
22,1599,,0.36819183826446533,,,,,
22,1632,,,0.13569413125514984,4188880.75,0.19619126617908478,0.6791966557502747,0.19619126617908478
22,1632,0.3940858840942383,,,,,,
23,1649,,0.37987563014030457,,,,,
23,1699,,0.38166099786758423,,,,,
23,1703,,,0.1378907710313797,4013297.0,0.1926404982805252,0.6784296631813049,0.1926404982805252
23,1703,0.38838961720466614,,,,,,
24,1749,,0.3761085867881775,,,,,
24,1774,,,0.15233805775642395,4735359.5,0.2141016274690628,0.6857306361198425,0.2141016274690628
24,1774,0.38304099440574646,,,,,,
25,1799,,0.40511325001716614,,,,,
25,1845,,,0.1304149478673935,3901591.75,0.17823149263858795,0.6738569140434265,0.17823149263858795
25,1845,0.4088728427886963,,,,,,
26,1849,,0.39249059557914734,,,,,
26,1899,,0.3821546137332916,,,,,
26,1916,,,0.1355094164609909,4172120.0,0.18290887773036957,0.6744677424430847,0.18290887773036957
26,1916,0.37595677375793457,,,,,,
27,1949,,0.3684137761592865,,,,,
27,1987,,,0.12379076331853867,3765451.25,0.17054395377635956,0.6710414290428162,0.17054395377635956
27,1987,0.3791542947292328,,,,,,
28,1999,,0.42164841294288635,,,,,
28,2049,,0.37335556745529175,,,,,
28,2058,,,0.12319644540548325,3752497.0,0.17040841281414032,0.671183168888092,0.17040841281414032
28,2058,0.37792083621025085,,,,,,
29,2099,,0.36276155710220337,,,,,
29,2129,,,0.12872755527496338,4115748.75,0.1756090372800827,0.6722188591957092,0.1756090372800827
29,2129,0.3683120310306549,,,,,,
