epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.5951735377311707,,,,,
0,63,,,0.5171233415603638,33047896.0,0.6500547528266907,0.9742462635040283,0.6500547528266907
0,63,0.6756886839866638,,,,,,
1,99,,0.6193550825119019,,,,,
1,127,,,0.4511663615703583,19901190.0,0.5474492907524109,1.0673264265060425,0.5474492907524109
1,127,0.6019047498703003,,,,,,
2,149,,0.6265130043029785,,,,,
2,191,,,0.39002811908721924,18409820.0,0.4859198033809662,1.0170279741287231,0.4859198033809662
2,191,0.5720278024673462,,,,,,
3,199,,0.47345584630966187,,,,,
3,249,,0.6652680039405823,,,,,
3,255,,,0.319956511259079,14891574.0,0.4103570878505707,0.9760686755180359,0.4103570878505707
3,255,0.5580524802207947,,,,,,
4,299,,0.6195080280303955,,,,,
4,319,,,0.3359752297401428,15926451.0,0.42437174916267395,0.9887393712997437,0.42437174916267395
4,319,0.5581992864608765,,,,,,
5,349,,0.4742206335067749,,,,,
5,383,,,0.3319515287876129,17784362.0,0.4249734878540039,0.9496376514434814,0.4249734878540039
5,383,0.5340821743011475,,,,,,
6,399,,0.603482186794281,,,,,
6,447,,,0.29128411412239075,13113393.0,0.3929346203804016,0.9702275395393372,0.3929346203804016
6,447,0.5200170874595642,,,,,,
7,449,,0.6351379752159119,,,,,
7,499,,0.5208927392959595,,,,,
7,511,,,0.27241238951683044,8379966.5,0.35189807415008545,1.0158084630966187,0.35189807415008545
7,511,0.5158714652061462,,,,,,
8,549,,0.49827703833580017,,,,,
8,575,,,0.2550143599510193,13239959.0,0.3288401961326599,0.9342995285987854,0.3288401961326599
8,575,0.5074000358581543,,,,,,
9,599,,0.4009646773338318,,,,,
9,639,,,0.30219247937202454,10534379.0,0.38568106293678284,1.0062177181243896,0.38568106293678284
9,639,0.5150107145309448,,,,,,
10,649,,0.5127167701721191,,,,,
10,699,,0.534541130065918,,,,,
10,703,,,0.2649170160293579,13985648.0,0.3400329351425171,0.9331997036933899,0.3400329351425171
10,703,0.5086430311203003,,,,,,
11,749,,0.5374520421028137,,,,,
11,767,,,0.2956085205078125,10575845.0,0.37531790137290955,0.9951522946357727,0.37531790137290955
11,767,0.49682143330574036,,,,,,
12,799,,0.4676891267299652,,,,,
12,831,,,0.20921815931797028,6603187.5,0.2919780910015106,0.957905113697052,0.2919780910015106
12,831,0.4913259446620941,,,,,,
13,849,,0.4608091115951538,,,,,
13,895,,,0.20970475673675537,10903441.0,0.2776356041431427,0.9072131514549255,0.2776356041431427
13,895,0.4771158993244171,,,,,,
14,899,,0.5773919224739075,,,,,
14,949,,0.5045306086540222,,,,,
14,959,,,0.19469131529331207,8943455.0,0.26755234599113464,0.9106373190879822,0.26755234599113464
14,959,0.4658256769180298,,,,,,
15,999,,0.47737088799476624,,,,,
15,1023,,,0.17137940227985382,7644644.0,0.2368798702955246,0.9057290554046631,0.2368798702955246
15,1023,0.45621559023857117,,,,,,
16,1049,,0.36586546897888184,,,,,
16,1087,,,0.22224362194538116,10407872.0,0.29276347160339355,0.918693482875824,0.29276347160339355
16,1087,0.4527314007282257,,,,,,
17,1099,,0.4574558734893799,,,,,
17,1149,,0.39185476303100586,,,,,
17,1151,,,0.20125356316566467,7778840.0,0.266390860080719,0.9334967136383057,0.266390860080719
17,1151,0.45796337723731995,,,,,,
18,1199,,0.4300384521484375,,,,,
18,1215,,,0.1558520495891571,7121086.5,0.21323007345199585,0.8874110579490662,0.21323007345199585
18,1215,0.4384605288505554,,,,,,
19,1249,,0.3914336860179901,,,,,
19,1279,,,0.2060399353504181,7024675.5,0.26976215839385986,0.9386088848114014,0.26976215839385986
19,1279,0.43121063709259033,,,,,,
20,1299,,0.4982653260231018,,,,,
20,1343,,,0.16733066737651825,7524863.5,0.22826969623565674,0.9007248878479004,0.22826969623565674
20,1343,0.44854867458343506,,,,,,
21,1349,,0.43189480900764465,,,,,
21,1399,,0.5691584348678589,,,,,
21,1407,,,0.20641089975833893,11494077.0,0.2793736457824707,0.8997167944908142,0.2793736457824707
21,1407,0.44774773716926575,,,,,,
22,1449,,0.4481607973575592,,,,,
22,1471,,,0.20107047259807587,7744232.5,0.2703671157360077,0.937900722026825,0.2703671157360077
22,1471,0.44136202335357666,,,,,,
23,1499,,0.5180254578590393,,,,,
23,1535,,,0.15452124178409576,6183718.0,0.20795531570911407,0.9006699323654175,0.20795531570911407
23,1535,0.42353686690330505,,,,,,
24,1549,,0.46607673168182373,,,,,
24,1599,,0.47317227721214294,,,,,
24,1599,,,0.15596820414066315,6922926.5,0.2274492383003235,0.8897537589073181,0.2274492383003235
24,1599,0.42273157835006714,,,,,,
25,1649,,0.3875913619995117,,,,,
25,1663,,,0.18124030530452728,9659355.0,0.249708354473114,0.8887577652931213,0.249708354473114
25,1663,0.4303525984287262,,,,,,
26,1699,,0.5102787017822266,,,,,
26,1727,,,0.1756024956703186,5553434.0,0.2498427927494049,0.9262792468070984,0.2498427927494049
26,1727,0.43016859889030457,,,,,,
27,1749,,0.4317203462123871,,,,,
27,1791,,,0.15823547542095184,5165145.5,0.22147850692272186,0.9189437031745911,0.22147850692272186
27,1791,0.41581985354423523,,,,,,
28,1799,,0.3578236699104309,,,,,
28,1849,,0.45365390181541443,,,,,
28,1855,,,0.14567141234874725,5948640.0,0.2011702060699463,0.8965927362442017,0.2011702060699463
28,1855,0.4003045856952667,,,,,,
29,1899,,0.3482672870159149,,,,,
29,1919,,,0.1270972490310669,5038970.0,0.1806357353925705,0.8842548727989197,0.1806357353925705
29,1919,0.3942641019821167,,,,,,
